holding_id,input_Use_roster__id,s21q02,s21q03,s21q04,s21q05,s21q06,s21q07,s21q08,s21q09,s21q10
54-64-43-04,manually operated equipment,1,1,,,,,,Yes,3
54-65-57-95,manually operated equipment,3,3,,,,,,No,
54-69-59-98,manually operated equipment,367,367,,,,,,No,
54-69-59-98,machine powered equipment,202,202,1,,,,,Yes,1
54-77-36-74,manually operated equipment,2,2,,,,,,No,
54-82-58-54,manually operated equipment,6,6,,,,,,No,
54-82-58-54,Animal rearing equipment,1,1,7,,,,,No,
54-83-64-93,manually operated equipment,1119,1119,,,,,,No,
54-83-64-93,animal powered equipment,1,1,,,,,,No,
54-83-64-93,machine powered equipment,5,5,7,,,,,No,
54-83-64-93,Vehicle,5,5,8,,,,,No,
54-83-64-93,post-harvest equipment,2,2,4,,,,,No,
54-87-57-75,manually operated equipment,27,27,,,,,,No,
54-87-57-75,Vehicle,1,0,,0,,1,100000,No,
54-90-47-25,manually operated equipment,13,13,,,,,,Yes,1
54-90-47-25,machine powered crop harvesting equipment,1,1,4,,,,,No,
54-92-29-26,manually operated equipment,23,22,,,,,,Yes,3
54-92-29-26,animal powered equipment,2,0,,0,,,,No,
54-92-38-20,manually operated equipment,42,42,,,,,,No,
54-93-59-44,manually operated equipment,8,8,,,,,,No,
54-93-59-44,Vehicle,1,0,,0,,1,50000,No,
54-94-28-37,manually operated equipment,3798,3798,,,,,,No,
54-94-28-37,Vehicle,9,9,20,,,,,No,
54-97-75-73,manually operated equipment,17,16,,,,,,No,
54-97-75-73,post-harvest equipment,2,2,1,,,,,No,
54-99-52-60,manually operated equipment,29,29,,,,,,No,
54-99-52-60,machine powered crop maintenance equipment,2,2,1,,,,,No,
55-00-48-12,manually operated equipment,24,23,,,,,,No,
55-00-48-12,animal powered equipment,1,1,,,,,,No,
55-01-05-13,manually operated equipment,10,9,,,,,,No,
55-01-05-13,post-harvest equipment,2,2,1,,,,,No,
55-01-68-05,manually operated equipment,29,25,,,,,,No,
55-01-68-05,animal powered equipment,2,1,,0,,,,No,
55-01-68-05,Vehicle,1,0,,0,,1,120000,No,
55-01-68-05,post-harvest equipment,1,0,,0,,1,80000,No,
55-02-19-11,manually operated equipment,31,31,,,,,,No,
55-06-42-01,manually operated equipment,4,4,,,,,,No,
55-06-65-32,manually operated equipment,20,20,,,,,,No,
55-06-65-32,post-harvest equipment,2,2,2,,,,,No,
55-06-88-01,manually operated equipment,34,26,,,,,,Yes,15
55-07-52-03,manually operated equipment,2,2,,,,,,No,
55-08-80-46,manually operated equipment,10,10,,,,,,No,
55-08-80-46,Vehicle,3,3,4,,,,,No,
55-11-26-92,manually operated equipment,95,95,,,,,,Yes,11
55-11-26-92,Animal rearing equipment,4,4,0,,,,,No,
55-11-99-31,Vehicle,3,3,4,,,,,No,
55-12-59-80,manually operated equipment,4,4,,,,,,No,
55-12-59-80,animal powered equipment,1,1,,,,,,No,
55-12-75-55,manually operated equipment,104,104,,,,,,No,
55-12-75-55,Vehicle,2,2,0,,,,,No,
55-13-07-65,manually operated equipment,11,10,,,,,,No,
55-13-07-65,animal powered equipment,1,1,,,,,,No,
55-13-09-02,manually operated equipment,12,12,,,,,,No,
55-13-88-98,manually operated equipment,15,15,,,,,,No,
55-14-10-23,manually operated equipment,38,38,,,,,,No,
55-14-10-23,Vehicle,1,0,,0,,1,103000,No,
55-15-89-24,manually operated equipment,2108,2108,,,,,,No,
55-15-89-24,Vehicle,55,55,13,,,,,Yes,1
55-15-89-24,machine powered land preparation and planting equipment,26,26,6,,,,,No,
55-15-89-24,machine powered crop harvesting equipment,1,1,5,,,,,No,
55-15-89-24,post-harvest equipment,3,3,5,,,,,No,
55-19-74-54,manually operated equipment,72,68,,,,,,No,
55-19-74-54,animal powered equipment,1,0,,0,,,,No,
55-19-74-54,Vehicle,6,0,,0,,6,300000,No,
55-24-73-30,manually operated equipment,14,14,,,,,,No,
55-24-73-30,animal powered equipment,1,0,,0,,,,No,
55-24-73-30,post-harvest equipment,1,0,,0,,1,8000,No,
55-25-87-89,manually operated equipment,6,6,,,,,,No,
55-27-02-56,manually operated equipment,4,4,,,,,,No,
55-27-27-83,manually operated equipment,28,28,,,,,,No,
55-27-27-83,animal powered equipment,1,1,,,,,,No,
55-27-27-83,machine powered land preparation and planting equipment,1,0,,0,,1,50000,No,
55-28-14-35,manually operated equipment,2,2,,,,,,No,
55-28-21-97,manually operated equipment,90,90,,,,,,No,
55-28-21-97,animal powered equipment,8,8,,,,,,No,
55-28-21-97,post-harvest equipment,1,0,,0,,1,20000,No,
55-30-17-03,manually operated equipment,6,5,,,,,,No,
55-30-17-03,animal powered equipment,1,0,,0,,,,No,
55-32-86-75,manually operated equipment,2,2,,,,,,No,
55-36-11-89,manually operated equipment,9,9,,,,,,No,
55-36-11-89,machine powered equipment,5,5,5,,,,,No,
55-36-11-89,Vehicle,16,14,8,0,,0,,No,
55-36-11-89,machine powered crop harvesting equipment,19,19,3,,,,,No,
55-36-55-49,manually operated equipment,49,49,,,,,,No,
55-36-55-49,Vehicle,1,0,,0,,1,60000,No,
55-36-55-49,post-harvest equipment,6,5,3,0,,1,30000,No,
55-37-33-13,manually operated equipment,37,37,,,,,,No,
55-37-33-13,Vehicle,11,11,11,,,,,No,
55-37-33-13,machine powered land preparation and planting equipment,4,4,20,,,,,No,
55-37-33-13,machine powered crop maintenance equipment,2,2,10,,,,,No,
55-37-33-13,Animal rearing equipment,1,1,3,,,,,No,
55-40-76-61,manually operated equipment,12,12,,,,,,No,
55-40-76-61,Vehicle,1,1,1,,,,,No,
55-41-56-90,manually operated equipment,15,15,,,,,,No,
55-41-56-90,machine powered equipment,2,2,2,,,,,No,
55-41-56-90,Animal rearing equipment,1,1,1,,,,,No,
55-41-67-71,manually operated equipment,12,10,,,,,,Yes,3
55-41-67-71,post-harvest equipment,2,2,0,,,,,No,
55-44-91-07,manually operated equipment,16,16,,,,,,No,
55-45-16-48,manually operated equipment,10,10,,,,,,No,
55-46-05-20,manually operated equipment,68,68,,,,,,No,
55-46-05-20,Vehicle,1,0,,0,,1,50000,No,
55-46-05-20,machine powered land preparation and planting equipment,1,0,,0,,1,360000,No,
55-47-33-22,manually operated equipment,27,27,,,,,,No,
55-47-33-22,machine powered equipment,1,1,1,,,,,No,
55-49-63-60,manually operated equipment,140,135,,,,,,Yes,2
55-49-63-60,animal powered equipment,1,0,,0,,,,No,
55-49-63-60,Vehicle,2,0,,0,,2,260000,No,
55-49-63-60,post-harvest equipment,1,0,,0,,1,50000,No,
55-51-38-06,manually operated equipment,21,21,,,,,,No,
55-52-42-21,manually operated equipment,4,0,,,,,,No,
55-52-51-59,manually operated equipment,4,4,,,,,,Yes,4
55-52-51-59,animal powered equipment,2,2,,,,,,Yes,2
55-55-09-48,manually operated equipment,386,386,,,,,,No,
55-55-09-48,Vehicle,4,4,6,,,,,No,
55-55-09-48,machine powered land preparation and planting equipment,6,6,8,,,,,No,
55-55-45-82,manually operated equipment,33,33,,,,,,No,
55-56-43-95,manually operated equipment,8,4,,,,,,No,
55-57-31-50,manually operated equipment,5,5,,,,,,No,
55-61-43-98,manually operated equipment,5,5,,,,,,No,
55-61-43-98,Vehicle,1,0,,0,,1,8000,No,
55-61-43-98,machine powered land preparation and planting equipment,1,0,,0,,1,60000,No,
55-62-05-56,manually operated equipment,4,4,,,,,,No,
55-62-05-56,Vehicle,1,0,,0,,1,8000,No,
55-62-35-30,manually operated equipment,15,15,,,,,,No,
55-66-98-67,manually operated equipment,15,15,,,,,,No,
55-66-98-67,machine powered equipment,55,55,1,,,,,No,
55-66-98-67,Vehicle,3,3,10,,,,,No,
55-66-98-67,machine powered crop maintenance equipment,3,3,2,,,,,No,
55-67-25-66,manually operated equipment,3,3,,,,,,No,
55-67-44-67,manually operated equipment,3,3,,,,,,No,
55-71-75-90,manually operated equipment,22,22,,,,,,No,
55-71-75-90,animal powered equipment,1,1,,,,,,No,
55-71-75-90,Vehicle,1,0,,0,,1,150000,No,
55-71-75-90,post-harvest equipment,1,0,,0,,1,6000,No,
55-71-75-90,Animal rearing equipment,1,1,1,,,,,No,
55-76-11-85,manually operated equipment,25,25,,,,,,No,
55-78-12-94,manually operated equipment,12,12,,,,,,No,
55-82-29-28,manually operated equipment,12,9,,,,,,No,
55-84-31-38,manually operated equipment,60,60,,,,,,No,
55-85-03-74,manually operated equipment,5,5,,,,,,No,
55-85-06-16,manually operated equipment,7,7,,,,,,No,
55-85-06-16,animal powered equipment,1,1,,,,,,No,
55-85-06-16,Vehicle,1,0,,0,,1,200000,No,
55-86-32-28,manually operated equipment,28,28,,,,,,Yes,7
55-86-41-74,manually operated equipment,222,42,,,,,,No,
55-86-41-74,Vehicle,3,3,12,,,,,No,
55-89-98-71,manually operated equipment,162,162,,,,,,Yes,30
55-91-86-48,manually operated equipment,15,11,,,,,,No,
55-91-86-48,animal powered equipment,5,5,,,,,,No,
55-93-20-30,manually operated equipment,317,317,,,,,,No,
55-93-20-30,machine powered equipment,1,1,3,,,,,No,
55-93-20-30,Vehicle,1,1,3,,,,,No,
55-93-26-49,manually operated equipment,22,22,,,,,,Yes,5
55-93-62-08,manually operated equipment,20,20,,,,,,Yes,25
55-94-91-26,manually operated equipment,19,19,,,,,,No,
55-94-91-26,animal powered equipment,1,0,,0,,,,No,
55-97-05-41,manually operated equipment,7,6,,,,,,No,
55-97-05-41,post-harvest equipment,2,2,2,,,,,No,
56-01-63-97,manually operated equipment,102,92,,,,,,No,
56-01-63-97,Vehicle,1,0,,0,,1,80000,No,
56-01-63-97,post-harvest equipment,9,2,2,0,,7,160000,No,
56-02-55-62,manually operated equipment,5,5,,,,,,No,
56-02-81-71,manually operated equipment,24,24,,,,,,No,
56-02-81-71,Vehicle,1,0,,0,,1,120000,No,
56-02-81-71,post-harvest equipment,3,2,0,0,,1,30000,No,
56-03-52-77,manually operated equipment,39,37,,,,,,No,
56-06-44-31,manually operated equipment,9,9,,,,,,No,
56-07-24-08,manually operated equipment,3,3,,,,,,No,
56-10-51-24,manually operated equipment,8,8,,,,,,No,
56-10-51-24,Vehicle,1,0,,0,,1,80000,No,
56-10-71-04,manually operated equipment,6,5,,,,,,No,
56-10-71-04,Vehicle,1,0,,0,,1,60000,No,
56-12-91-11,animal powered equipment,1,0,,1,,,,No,
56-12-96-55,manually operated equipment,28,28,,,,,,No,
56-12-96-55,Vehicle,1,0,,0,,1,120000,No,
56-13-14-52,manually operated equipment,5,5,,,,,,No,
56-13-14-52,Vehicle,2,0,,0,,2,200000,No,
56-13-37-19,manually operated equipment,29,29,,,,,,No,
56-13-37-19,Animal rearing equipment,2,2,3,,,,,No,
56-14-16-92,manually operated equipment,4,4,,,,,,No,
56-18-52-27,manually operated equipment,4,4,,,,,,No,
56-18-64-09,manually operated equipment,9,7,,,,,,Yes,1
56-18-64-09,post-harvest equipment,1,0,,0,,1,10000,No,
56-21-57-87,manually operated equipment,3,3,,,,,,No,
56-21-78-60,manually operated equipment,26,25,,,,,,No,
56-21-78-60,machine powered equipment,1,1,1,,,,,No,
56-23-25-56,manually operated equipment,16,16,,,,,,No,
56-28-23-23,manually operated equipment,18,12,,,,,,No,
56-28-23-23,animal powered equipment,1,0,,0,,,,No,
56-28-23-23,machine powered equipment,1,0,,0,,,,No,
56-28-23-23,Vehicle,1,0,,0,,1,8000,No,
56-28-23-23,post-harvest equipment,2,2,2,,,,,No,
56-30-49-34,manually operated equipment,1,0,,,,,,No,
56-30-49-34,animal powered equipment,1,0,,0,,,,No,
56-30-78-82,manually operated equipment,205,5,,,,,,No,
56-30-78-82,Vehicle,3,2,1,0,,0,,No,
56-30-78-82,machine powered land preparation and planting equipment,3,3,7,,,,,No,
56-30-78-82,machine powered crop maintenance equipment,1,1,1,,,,,No,
56-32-19-17,manually operated equipment,6,6,,,,,,No,
56-32-80-56,manually operated equipment,3,3,,,,,,No,
56-32-80-56,Vehicle,1,0,,1,2,,,No,
56-44-90-53,manually operated equipment,5,5,,,,,,No,
56-45-16-79,manually operated equipment,8,8,,,,,,No,
56-45-20-76,manually operated equipment,4,4,,,,,,No,
56-46-15-73,manually operated equipment,1742,1742,,,,,,No,
56-46-15-73,machine powered equipment,2500,2500,1,,,,,No,
56-46-15-73,Vehicle,3,2,15,1,5,,,No,
56-46-15-73,Animal rearing equipment,10,10,5,,,,,Yes,1
56-48-79-45,manually operated equipment,63,63,,,,,,Yes,2
56-48-79-45,animal powered equipment,3,3,,,,,,No,
56-48-79-45,Vehicle,1,1,4,,,,,No,
56-49-60-83,manually operated equipment,5,5,,,,,,No,
56-49-60-83,Vehicle,1,1,0,,,,,No,
56-50-70-09,manually operated equipment,2,2,,,,,,No,
56-50-74-57,manually operated equipment,19,19,,,,,,No,
56-50-74-57,animal powered equipment,1,1,,,,,,No,
56-52-32-75,manually operated equipment,16,16,,,,,,No,
56-52-32-75,Vehicle,3,3,4,,,,,No,
56-53-57-04,manually operated equipment,5,5,,,,,,No,
56-53-57-04,animal powered equipment,2,2,,,,,,No,
56-54-29-74,Vehicle,2,2,5,,,,,No,
56-55-56-85,manually operated equipment,6,2,,,,,,No,
56-55-56-85,Vehicle,1,0,,0,,1,120000,No,
56-56-08-37,manually operated equipment,4,4,,,,,,No,
56-56-08-37,animal powered equipment,1,1,,,,,,No,
56-56-57-06,manually operated equipment,24,23,,,,,,No,
56-56-57-06,animal powered equipment,1,0,,0,,,,No,
56-56-57-06,machine powered land preparation and planting equipment,1,0,,0,,1,70000,No,
56-57-94-20,manually operated equipment,10,10,,,,,,No,
56-59-16-69,manually operated equipment,4,4,,,,,,No,
56-59-16-69,animal powered equipment,1,0,,0,,,,No,
56-59-26-54,manually operated equipment,36,36,,,,,,Yes,9
56-59-26-54,animal powered equipment,4,4,,,,,,Yes,1
56-59-26-54,machine powered equipment,9,9,4,,,,,No,
56-59-26-54,machine powered land preparation and planting equipment,4,4,5,,,,,Yes,1
56-59-26-54,machine powered crop maintenance equipment,2,2,4,,,,,Yes,1
56-59-65-79,manually operated equipment,5,5,,,,,,No,
56-59-97-12,manually operated equipment,9,8,,,,,,No,
56-61-04-50,manually operated equipment,15,15,,,,,,No,
56-61-04-50,Vehicle,2,0,,0,,1,12000,No,
56-61-04-50,post-harvest equipment,3,3,3,,,,,No,
56-62-69-77,manually operated equipment,844,844,,,,,,No,
56-62-69-77,Vehicle,4,3,11,0,,1,3500000,No,
56-62-69-77,post-harvest equipment,2,2,8,,,,,No,
56-62-98-78,manually operated equipment,3,3,,,,,,No,
56-62-98-78,Vehicle,1,0,,0,,1,40000,No,
56-68-43-56,manually operated equipment,25,25,,,,,,No,
56-68-43-56,animal powered equipment,70,70,,,,,,No,
56-68-43-56,machine powered equipment,21019,21019,5,,,,,No,
56-68-43-56,Vehicle,87,87,10,,,,,No,
56-68-43-56,machine powered land preparation and planting equipment,36,36,15,,,,,No,
56-68-43-56,machine powered crop maintenance equipment,45,45,6,,,,,No,
56-68-43-56,machine powered crop harvesting equipment,30,30,15,,,,,No,
56-70-16-44,manually operated equipment,9,9,,,,,,No,
56-71-79-68,manually operated equipment,3,3,,,,,,No,
56-76-15-73,manually operated equipment,7,7,,,,,,No,
56-76-71-20,manually operated equipment,37,37,,,,,,No,
56-76-71-20,machine powered land preparation and planting equipment,1,0,,0,,1,120000,No,
56-78-02-69,manually operated equipment,5,5,,,,,,No,
56-80-02-96,animal powered equipment,4,4,,,,,,No,
56-81-82-75,manually operated equipment,40,38,,,,,,No,
56-81-82-75,animal powered equipment,1,1,,,,,,No,
56-82-94-95,manually operated equipment,3,3,,,,,,No,
56-88-92-00,manually operated equipment,20,20,,,,,,No,
56-89-35-30,manually operated equipment,5,5,,,,,,No,
56-93-22-06,manually operated equipment,5,5,,,,,,No,
56-93-59-79,manually operated equipment,24,24,,,,,,No,
56-93-59-79,Vehicle,2,2,6,,,,,No,
56-93-59-79,machine powered crop maintenance equipment,3,3,2,,,,,No,
57-01-06-05,manually operated equipment,6,6,,,,,,No,
57-02-24-34,manually operated equipment,3,3,,,,,,No,
57-02-24-34,machine powered equipment,16,16,13,,,,,No,
57-02-24-34,Vehicle,16,16,15,,,,,No,
57-02-24-34,machine powered land preparation and planting equipment,5,5,15,,,,,No,
57-02-24-34,Animal rearing equipment,7,7,14,,,,,No,
57-06-66-31,manually operated equipment,6,6,,,,,,No,
57-08-20-30,manually operated equipment,11,11,,,,,,No,
57-09-51-93,manually operated equipment,131,0,,,,,,No,
57-09-51-93,machine powered equipment,4,4,4,,,,,No,
57-09-51-93,Vehicle,20,19,4,0,,0,,Yes,1
57-09-51-93,machine powered land preparation and planting equipment,2,2,3,,,,,No,
57-09-51-93,machine powered crop maintenance equipment,10,7,4,0,,0,,Yes,3
57-09-90-77,machine powered equipment,283,283,3,,,,,No,
57-09-90-77,Vehicle,2,2,8,,,,,No,
57-09-90-77,Animal rearing equipment,1,1,4,,,,,No,
57-10-17-85,manually operated equipment,14,13,,,,,,No,
57-10-17-85,animal powered equipment,4,4,,,,,,No,
57-10-17-85,Vehicle,1,1,3,,,,,No,
57-10-17-85,post-harvest equipment,2,2,1,,,,,No,
57-10-32-01,manually operated equipment,29,29,,,,,,No,
57-10-32-01,animal powered equipment,2,2,,,,,,No,
57-11-01-76,manually operated equipment,30,29,,,,,,Yes,5
57-11-01-76,Vehicle,5,0,,0,,2,84000,No,
57-13-10-03,manually operated equipment,2,2,,,,,,No,
57-18-73-53,manually operated equipment,5,5,,,,,,No,
57-18-73-53,Vehicle,1,0,,0,,1,3000,No,
57-19-51-53,Vehicle,2,2,12,,,,,No,
57-26-31-63,manually operated equipment,5,5,,,,,,No,
57-26-31-63,Vehicle,1,0,,0,,1,360000,No,
57-27-14-68,manually operated equipment,5,5,,,,,,No,
57-27-14-68,Vehicle,1,0,,0,,1,150000,No,
57-27-86-23,machine powered equipment,1,1,3,,,,,No,
57-34-81-78,manually operated equipment,4,4,,,,,,No,
57-35-28-31,manually operated equipment,10,10,,,,,,No,
57-35-28-31,animal powered equipment,1,0,,1,,,,No,
57-36-66-92,manually operated equipment,5,5,,,,,,No,
57-36-90-29,manually operated equipment,3,3,,,,,,No,
57-39-40-40,manually operated equipment,3,3,,,,,,No,
57-39-40-40,animal powered equipment,4,0,,4,,,,No,
57-39-83-74,manually operated equipment,46,46,,,,,,No,
57-39-83-74,Vehicle,8,8,15,,,,,No,
57-39-83-74,Animal rearing equipment,42,42,8,,,,,No,
57-41-02-59,manually operated equipment,24,24,,,,,,No,
57-41-02-59,animal powered equipment,2,2,,,,,,No,
57-44-27-02,manually operated equipment,1040,1040,,,,,,No,
57-47-28-03,manually operated equipment,5,3,,,,,,No,
57-47-91-98,manually operated equipment,17,16,,,,,,Yes,6
57-47-91-98,Vehicle,1,0,,0,,1,15000,No,
57-47-91-98,machine powered land preparation and planting equipment,1,0,,0,,1,50000,No,
57-48-01-88,manually operated equipment,10,10,,,,,,No,
57-48-01-88,Vehicle,1,0,,0,,1,120000,No,
57-49-34-56,manually operated equipment,3,3,,,,,,No,
57-49-34-56,animal powered equipment,1,0,,0,,,,No,
57-50-97-41,manually operated equipment,465,465,,,,,,No,
57-50-97-41,Vehicle,4,4,13,,,,,No,
57-50-97-41,machine powered land preparation and planting equipment,3,3,20,,,,,No,
57-54-37-30,manually operated equipment,1177,1177,,,,,,No,
57-54-37-30,animal powered equipment,3,3,,,,,,No,
57-54-37-30,machine powered equipment,20,20,0,,,,,No,
57-54-37-30,Vehicle,7,7,0,,,,,No,
57-54-37-30,machine powered land preparation and planting equipment,2,2,0,,,,,No,
57-54-37-30,machine powered crop maintenance equipment,2,2,0,,,,,No,
57-54-37-30,machine powered crop harvesting equipment,1,1,0,,,,,No,
57-56-65-63,manually operated equipment,2,2,,,,,,No,
57-56-65-63,animal powered equipment,1,1,,,,,,No,
57-56-65-63,machine powered land preparation and planting equipment,1,0,,0,,1,80000,No,
57-56-96-35,manually operated equipment,73,73,,,,,,No,
57-56-96-35,machine powered equipment,8,8,3,,,,,No,
57-56-96-35,Vehicle,33,33,4,,,,,No,
57-64-93-71,manually operated equipment,13,13,,,,,,No,
57-64-93-71,Vehicle,2,0,,0,,2,60000,No,
57-65-19-36,manually operated equipment,2,2,,,,,,No,
57-66-47-31,manually operated equipment,7,7,,,,,,No,
57-66-47-31,animal powered equipment,1,1,,,,,,No,
57-66-47-31,machine powered equipment,1,1,1,,,,,No,
57-66-62-42,manually operated equipment,48,47,,,,,,No,
57-66-62-42,animal powered equipment,1,0,,0,,,,No,
57-73-29-01,manually operated equipment,23,3,,,,,,Yes,3
57-73-29-01,animal powered equipment,2,0,,0,,,,No,
57-73-75-10,manually operated equipment,5,5,,,,,,No,
57-78-70-06,manually operated equipment,24,22,,,,,,No,
57-78-70-06,animal powered equipment,3,0,,0,,,,No,
57-78-70-06,machine powered land preparation and planting equipment,1,0,,0,,1,120000,No,
57-81-73-39,manually operated equipment,2,2,,,,,,No,
57-82-23-82,manually operated equipment,2,2,,,,,,No,
57-92-27-64,manually operated equipment,2,1,,,,,,No,
57-94-56-52,manually operated equipment,54,54,,,,,,No,
57-94-56-52,machine powered land preparation and planting equipment,1,0,,0,,1,50000,No,
57-95-45-25,manually operated equipment,24,24,,,,,,No,
58-03-04-00,manually operated equipment,8,8,,,,,,No,
58-03-04-00,Vehicle,1,0,,1,3,,,No,
58-08-30-32,manually operated equipment,159,159,,,,,,Yes,30
58-08-30-32,machine powered equipment,3,3,3,,,,,No,
58-08-30-32,Vehicle,2,2,1,,,,,No,
58-09-28-05,manually operated equipment,16,7,,,,,,Yes,1
58-10-13-04,manually operated equipment,1563,1563,,,,,,No,
58-10-13-04,Vehicle,2,2,3,,,,,No,
58-13-21-96,manually operated equipment,4,1,,,,,,No,
58-13-21-96,animal powered equipment,2,0,,0,,,,No,
58-13-51-24,manually operated equipment,5,5,,,,,,No,
58-16-69-29,manually operated equipment,13,12,,,,,,No,
58-16-69-29,Vehicle,1,0,,0,,1,10000,No,
58-18-05-10,manually operated equipment,1,1,,,,,,No,
58-21-02-89,manually operated equipment,20132,20132,,,,,,No,
