holding_id,crop_id,s9q01,s9q02__1,s9q02__2,s9q02__3,s9q02__4,s9q02__5,s9q02__6,s9q02__7,s9q02__8,s9q02__99,s9q03,s9q04,s9q05,s9q06,s9q07,s9q08,s9q09,s9q10,s9q10a,s9q11
28-30-91-92,Groundnut,Yes,No,Yes,No,No,No,No,No,No,No,,,All - 100%,,,,,,,
28-31-28-45,Maize,Yes,No,Yes,No,No,No,No,No,No,No,,,Half - 50%,,,,,,,
28-31-66-92,Maize,Yes,No,Yes,No,No,No,No,No,No,No,,,All - 100%,,,,,,,
28-31-66-92,Sesame,No,Yes,No,No,No,No,No,No,No,No,All - 100%,2300000,,,,,,,,
28-32-97-83,Maize,Yes,Yes,Yes,No,No,No,No,No,No,No,Three-quarters - 75%,627000,One quarter - 25%,,,,,,,
28-32-97-83,Beans,No,Yes,Yes,No,No,No,No,No,No,No,Three-quarters - 75%,300000,One quarter - 25%,,,,,,,
28-33-85-97,Paddy,No,No,Yes,No,No,No,No,No,No,No,,,All - 100%,,,,,,,
28-34-12-12,Maize,No,Yes,No,No,No,No,No,No,No,No,All - 100%,72000000,,,,,,,,
28-34-50-68,Maize,No,No,Yes,No,No,No,No,No,No,No,,,All - 100%,,,,,,,
28-34-50-68,Beans,No,No,Yes,No,No,No,No,No,No,No,,,All - 100%,,,,,,,
28-39-78-16,Maize,Yes,No,Yes,No,No,No,No,No,No,No,,,All - 100%,,,,,,,
28-39-78-16,Sunflower,Yes,No,Yes,No,No,No,No,No,No,No,,,All - 100%,,,,,,,
28-39-78-16,Groundnut,Yes,No,Yes,No,No,No,No,No,No,No,,,All - 100%,,,,,,,
28-40-99-22,Paddy,No,No,Yes,Yes,No,No,No,No,No,No,,,80,20,,,,,,
28-40-99-22,Cassava,No,No,Yes,Yes,No,No,No,No,No,No,,,80,20,,,,,,
28-42-85-08,Paddy,Yes,No,Yes,No,No,No,Yes,No,No,No,,,80,,,,20,,,
28-42-85-08,Cassava,No,No,Yes,No,No,No,No,No,No,No,,,All - 100%,,,,,,,
28-44-73-33,Maize,No,Yes,No,No,No,No,No,No,No,No,All - 100%,325000,,,,,,,,
28-47-51-17,Maize,Yes,No,Yes,No,No,No,No,No,No,No,,,All - 100%,,,,,,,
28-47-51-17,Cowpeas,Yes,No,Yes,No,No,No,No,No,No,No,,,All - 100%,,,,,,,
28-48-31-36,Maize,Yes,Yes,Yes,No,No,No,Yes,No,No,No,39,300000,60,,,,1,,,
28-48-31-36,Sunflower,Yes,No,Yes,No,No,No,Yes,No,No,No,,,99,,,,1,,,
28-49-12-46,Maize,No,No,Yes,No,No,No,No,No,No,No,,,All - 100%,,,,,,,
28-49-12-46,Beans,No,No,Yes,No,No,No,No,No,No,No,,,All - 100%,,,,,,,
28-51-05-94,Chick peas,No,Yes,No,No,No,No,No,No,No,No,All - 100%,250000,,,,,,,,
28-52-35-64,Maize,Yes,No,Yes,No,No,No,Yes,Yes,No,No,,,80,,,,5,15,,
28-52-35-64,Paddy,Yes,No,Yes,Yes,Yes,No,Yes,Yes,No,No,,,Half - 50%,10,5,,5,30,,
28-52-35-64,Groundnut,No,No,Yes,Yes,No,No,Yes,No,No,No,,,Three-quarters - 75%,20,,,5,,,
28-52-96-66,Maize,Yes,Yes,Yes,No,No,No,No,No,No,No,Three-quarters - 75%,50000,One quarter - 25%,,,,,,,
28-55-69-73,Maize,No,Yes,No,No,No,No,No,No,No,No,All - 100%,3600000,,,,,,,,
28-55-69-73,Beans,No,Yes,No,No,No,No,No,No,No,No,All - 100%,200000,,,,,,,,
28-57-53-08,Maize,Yes,Yes,Yes,No,No,No,No,No,No,No,80,2450000,20,,,,,,,
28-57-79-20,Maize,No,No,Yes,No,No,No,No,No,No,No,,,All - 100%,,,,,,,
28-57-79-20,Beans,No,No,Yes,No,No,No,No,No,No,No,,,All - 100%,,,,,,,
28-57-94-03,Maize,Yes,Yes,Yes,No,No,No,Yes,No,No,No,17,30000,81,,,,2,,,
28-59-47-58,Maize,Yes,No,Yes,No,No,No,No,No,No,No,,,All - 100%,,,,,,,
28-59-47-58,Groundnut,Yes,No,Yes,No,No,No,No,Yes,No,No,,,Three-quarters - 75%,,,,,One quarter - 25%,,
28-60-37-79,Maize,No,No,Yes,No,No,No,No,No,No,No,,,All - 100%,,,,,,,
28-60-37-79,Beans,No,No,Yes,No,No,No,No,No,No,No,,,All - 100%,,,,,,,
28-60-71-89,Maize,Yes,No,Yes,No,No,No,Yes,No,No,No,,,99,,,,1,,,
28-60-71-89,Amaranths,No,No,Yes,Yes,No,No,No,No,No,No,,,Three-quarters - 75%,One quarter - 25%,,,,,,
28-61-24-24,Paddy,Yes,Yes,Yes,No,No,No,No,No,No,No,One quarter - 25%,250000,Three-quarters - 75%,,,,,,,
28-62-48-63,Maize,Yes,No,Yes,No,No,No,No,No,No,No,,,All - 100%,,,,,,,
28-63-64-83,Cashew nut,No,Yes,No,No,No,No,No,No,No,No,All - 100%,1589600,,,,,,,,
28-65-40-63,Maize,Yes,No,Yes,No,Yes,No,No,No,No,No,,,98,,2,,,,,
28-65-40-63,Beans,Yes,Yes,Yes,No,No,No,No,No,No,No,One quarter - 25%,80000,Three-quarters - 75%,,,,,,,
28-65-79-88,Sesame,No,Yes,No,No,No,No,Yes,No,No,No,97,585000,,,,,3,,,
28-65-79-88,Cashew nut,No,Yes,No,No,No,No,No,No,No,No,All - 100%,2240000,,,,,,,,
28-66-93-33,Maize,Yes,No,Yes,No,No,No,No,No,No,No,,,All - 100%,,,,,,,
28-67-16-70,Maize,No,No,Yes,No,No,No,No,No,No,No,,,All - 100%,,,,,,,
28-67-16-70,Beans,No,No,Yes,No,No,No,No,No,No,No,,,All - 100%,,,,,,,
28-67-31-00,Maize,Yes,No,Yes,No,No,No,Yes,No,No,No,,,Three-quarters - 75%,,,,One quarter - 25%,,,
28-67-31-00,Beans,Yes,No,Yes,No,No,No,Yes,No,No,No,,,Three-quarters - 75%,,,,One quarter - 25%,,,
28-68-48-26,Paddy,Yes,Yes,Yes,Yes,No,No,No,No,No,No,Three-quarters - 75%,300000,15,10,,,,,,
28-68-69-27,Maize,Yes,Yes,Yes,No,No,No,No,No,No,No,18,120000,82,,,,,,,
28-69-91-08,Maize,Yes,Yes,No,No,No,No,No,No,No,No,All - 100%,730000,,,,,,,,
28-70-06-88,Maize,No,No,Yes,No,No,No,No,No,No,No,,,All - 100%,,,,,,,
28-70-06-88,Irish potatoes,No,Yes,No,No,No,No,No,No,No,No,All - 100%,240000,,,,,,,,
28-70-06-88,Beans,No,Yes,No,No,No,No,No,No,No,No,All - 100%,210000,,,,,,,,
28-71-52-42,Coffee,No,No,No,No,No,No,No,Yes,No,No,,,,,,,,All - 100%,,
28-73-60-38,Maize,No,Yes,Yes,No,No,No,No,No,No,No,96,3440000,4,,,,,,,
28-74-58-39,Maize,Yes,No,Yes,No,No,No,No,No,No,No,,,All - 100%,,,,,,,
28-74-58-39,Paddy,Yes,Yes,Yes,No,No,No,No,No,No,No,Three-quarters - 75%,5000000,One quarter - 25%,,,,,,,
28-74-58-39,Sunflower,Yes,Yes,Yes,No,No,No,No,No,No,No,65,1020000,35,,,,,,,
28-74-58-39,Sesame,No,Yes,No,No,No,No,No,No,No,No,All - 100%,4000000,,,,,,,,
28-75-47-15,Cassava,Yes,No,Yes,Yes,No,No,No,No,No,No,,,Half - 50%,Half - 50%,,,,,,
28-75-47-15,Banana,Yes,Yes,Yes,No,No,No,No,No,No,No,Three-quarters - 75%,450000,One quarter - 25%,,,,,,,
28-75-69-03,Maize,Yes,Yes,Yes,No,No,No,Yes,No,No,No,10,16000,80,,,,10,,,
28-75-91-08,Maize,No,No,Yes,No,No,No,No,No,No,No,,,All - 100%,,,,,,,
28-76-35-43,Paddy,Yes,No,Yes,No,No,No,No,No,No,No,,,All - 100%,,,,,,,
28-76-35-43,Sorghum,Yes,No,Yes,No,No,No,No,No,No,No,,,All - 100%,,,,,,,
28-76-35-43,Cotton,Yes,Yes,No,No,No,No,No,No,No,No,All - 100%,200000,,,,,,,,
28-77-69-45,Cassava,No,Yes,Yes,Yes,No,No,No,No,No,No,80,300000,10,10,,,,,,
28-77-69-45,Cocoyams,No,Yes,Yes,Yes,No,No,No,No,No,No,80,500000,10,10,,,,,,
28-77-69-45,Banana,No,No,Yes,Yes,No,No,No,No,No,No,,,Half - 50%,Half - 50%,,,,,,
28-78-85-33,Paddy,Yes,Yes,Yes,No,No,No,No,No,No,No,78,56000,22,,,,,,,
28-79-02-34,Sunflower,Yes,Yes,Yes,No,No,No,No,No,No,No,Half - 50%,100000,Half - 50%,,,,,,,
28-79-02-34,Groundnut,Yes,No,Yes,No,No,No,No,No,No,No,,,All - 100%,,,,,,,
28-81-20-89,Maize,Yes,No,Yes,No,No,No,No,No,No,No,,,All - 100%,,,,,,,
28-83-97-04,Pigeon pea,No,No,Yes,No,No,No,No,No,No,No,,,All - 100%,,,,,,,
28-83-97-04,Sunflower,No,No,Yes,No,No,No,No,No,No,No,,,All - 100%,,,,,,,
28-84-38-06,Maize,Yes,No,Yes,No,No,No,No,No,No,No,,,All - 100%,,,,,,,
28-84-55-16,Maize,Yes,No,Yes,No,Yes,No,Yes,No,No,No,,,80,,15,,5,,,
28-85-65-24,Banana,No,Yes,Yes,No,No,No,No,No,No,No,80,25000,20,,,,,,,
28-87-71-68,Bulrush Millet,Yes,No,Yes,No,No,No,No,No,No,No,,,All - 100%,,,,,,,
28-87-71-68,Sunflower,No,Yes,No,No,No,No,No,No,No,No,All - 100%,300000,,,,,,,,
28-88-04-98,Maize,Yes,Yes,Yes,No,No,No,No,No,No,No,Three-quarters - 75%,1800000,One quarter - 25%,,,,,,,
28-88-04-98,Beans,Yes,No,Yes,No,No,No,No,No,No,No,,,All - 100%,,,,,,,
28-88-04-98,Groundnut,Yes,Yes,Yes,No,No,No,No,No,No,No,80,400000,20,,,,,,,
28-88-87-10,Maize,Yes,No,Yes,No,No,No,No,No,No,No,,,All - 100%,,,,,,,
28-88-87-10,Irish potatoes,No,Yes,Yes,No,No,No,No,No,No,No,Three-quarters - 75%,130000,One quarter - 25%,,,,,,,
28-88-94-97,Maize,No,No,Yes,No,No,No,No,No,No,No,,,All - 100%,,,,,,,
28-89-63-98,Maize,Yes,No,Yes,No,No,No,No,No,No,No,,,All - 100%,,,,,,,
28-89-63-98,Sesame,Yes,Yes,No,No,No,No,No,No,No,No,All - 100%,1500000,,,,,,,,
28-89-63-98,Groundnut,No,No,Yes,No,No,No,No,No,No,No,,,All - 100%,,,,,,,
28-90-33-15,Paddy,Yes,No,Yes,No,No,No,Yes,No,No,No,,,Three-quarters - 75%,,,,One quarter - 25%,,,
28-91-50-99,Maize,Yes,Yes,Yes,No,No,No,Yes,No,No,No,One quarter - 25%,200000,70,,,,5,,,
28-91-50-99,Sesame,Yes,Yes,Yes,No,No,No,No,No,No,No,90,1500000,10,,,,,,,
28-91-50-99,Cashew nut,Yes,Yes,Yes,No,No,No,No,No,No,No,90,19000000,10,,,,,,,
28-91-89-79,Maize,Yes,No,Yes,No,No,No,Yes,No,No,No,,,99,,,,1,,,
28-91-89-79,Beans,Yes,Yes,Yes,No,No,No,Yes,No,No,No,80,310000,15,,,,5,,,
28-91-89-79,Banana,No,Yes,Yes,No,No,No,No,No,No,No,One quarter - 25%,15000,Three-quarters - 75%,,,,,,,
28-91-89-79,Avocado,No,No,Yes,No,No,No,No,No,No,No,,,All - 100%,,,,,,,
28-92-11-41,Cassava,No,Yes,Yes,Yes,No,No,No,No,No,No,80,360000,5,15,,,,,,
28-92-11-41,Sweet potatoes,No,Yes,Yes,Yes,No,No,No,No,No,No,83,180000,5,12,,,,,,
28-95-32-98,Maize,No,No,Yes,No,No,No,No,No,No,No,,,All - 100%,,,,,,,
28-95-32-98,Cassava,No,Yes,Yes,No,No,No,No,No,No,No,Three-quarters - 75%,800000,One quarter - 25%,,,,,,,
28-96-05-64,Maize,Yes,Yes,Yes,No,No,No,No,No,No,No,67,204000,33,,,,,,,
28-96-05-64,Beans,No,No,Yes,No,No,No,No,No,No,No,,,All - 100%,,,,,,,
28-96-96-24,Maize,Yes,No,Yes,Yes,No,No,No,No,No,No,,,Three-quarters - 75%,One quarter - 25%,,,,,,
28-96-96-24,Irish potatoes,No,Yes,Yes,Yes,No,No,No,No,No,No,Three-quarters - 75%,60000,20,5,,,,,,
28-96-96-24,Beans,Yes,No,Yes,Yes,No,No,Yes,No,No,No,,,Half - 50%,One quarter - 25%,,,One quarter - 25%,,,
28-99-47-85,Maize,No,No,Yes,No,No,No,Yes,No,No,No,,,95,,,,5,,,
28-99-47-85,Cassava,No,No,Yes,No,No,No,No,No,No,No,,,All - 100%,,,,,,,
28-99-47-85,Beans,No,No,Yes,No,No,No,No,No,No,No,,,All - 100%,,,,,,,
28-99-87-83,Maize,No,Yes,Yes,No,No,No,No,No,No,No,Half - 50%,250000,Half - 50%,,,,,,,
29-00-92-27,Maize,Yes,No,Yes,No,No,No,No,No,No,No,,,All - 100%,,,,,,,
29-00-92-27,Cassava,No,No,Yes,No,No,No,No,No,No,No,,,All - 100%,,,,,,,
29-00-92-27,Pigeon pea,Yes,No,Yes,No,No,No,No,No,No,No,,,All - 100%,,,,,,,
29-00-92-27,Sugar cane,No,Yes,Yes,No,No,No,No,No,No,No,Half - 50%,50000,Half - 50%,,,,,,,
29-00-92-27,Okra,No,Yes,Yes,No,No,No,No,No,No,No,One quarter - 25%,15000,Three-quarters - 75%,,,,,,,
29-01-97-45,Maize,No,No,Yes,No,No,No,No,No,No,No,,,All - 100%,,,,,,,
29-01-97-45,Beans,No,No,Yes,No,No,No,No,No,No,No,,,All - 100%,,,,,,,
29-02-53-21,Maize,No,Yes,Yes,No,No,No,No,No,No,No,30,150000,70,,,,,,,
29-02-53-21,Beans,No,Yes,No,No,No,No,No,No,No,No,All - 100%,1020000,,,,,,,,
29-04-13-08,Maize,Yes,No,Yes,No,No,No,No,No,No,No,,,All - 100%,,,,,,,
29-04-13-08,Beans,No,Yes,Yes,No,No,No,Yes,No,No,No,60,450000,30,,,,10,,,
29-05-65-56,Maize,No,Yes,Yes,No,No,No,No,No,No,No,57.14286,84000,42.85714,,,,,,,
29-05-81-03,Maize,Yes,Yes,Yes,No,No,No,No,No,No,No,99,441000000,1,,,,,,,
29-05-81-03,Coffee,Yes,Yes,No,No,No,No,No,No,No,No,All - 100%,347000000,,,,,,,,
29-06-29-84,Maize,Yes,Yes,Yes,No,No,No,No,No,No,No,Three-quarters - 75%,360000,One quarter - 25%,,,,,,,
29-07-08-15,Maize,Yes,No,Yes,No,No,No,No,No,No,No,,,All - 100%,,,,,,,
29-07-13-05,Maize,Yes,Yes,Yes,No,No,No,Yes,No,No,No,60,500000,20,,,,20,,,
29-07-13-05,Beans,Yes,No,Yes,Yes,No,No,Yes,No,No,No,,,Half - 50%,One quarter - 25%,,,One quarter - 25%,,,
29-07-13-05,Cowpeas,Yes,Yes,No,No,No,No,Yes,No,No,No,Half - 50%,22500,,,,,One quarter - 25%,,,
29-07-13-05,Pigeon pea,Yes,Yes,Yes,No,No,No,Yes,No,No,No,60,192000,20,,,,20,,,
29-07-74-06,Irish potatoes,No,Yes,Yes,No,No,No,Yes,No,No,No,58,49000,17,,,,One quarter - 25%,,,
29-07-74-06,Beans,Yes,Yes,Yes,No,No,No,Yes,No,No,No,85,210000,1,,,,14,,,
29-10-38-48,Maize,Yes,No,Yes,No,No,No,No,No,No,No,,,All - 100%,,,,,,,
29-10-38-48,Paddy,Yes,No,Yes,No,No,No,Yes,No,No,No,,,95,,,,5,,,
29-10-38-48,Beans,Yes,No,Yes,No,No,No,Yes,No,No,No,,,Half - 50%,,,,Half - 50%,,,
29-10-38-48,Groundnut,Yes,No,Yes,No,No,No,No,No,No,No,,,All - 100%,,,,,,,
29-10-46-63,Cassava,No,No,Yes,No,No,No,No,No,No,No,,,All - 100%,,,,,,,
29-10-46-63,Banana,No,No,Yes,No,No,No,No,No,No,No,,,All - 100%,,,,,,,
29-11-38-61,Paddy,No,No,Yes,No,No,No,No,No,No,No,,,All - 100%,,,,,,,
29-11-68-62,Groundnut,No,Yes,Yes,No,No,No,No,No,No,No,96,1650000,4,,,,,,,
29-12-43-81,Maize,No,Yes,No,No,No,No,No,No,No,No,All - 100%,800000,,,,,,,,
29-12-77-00,Paddy,Yes,Yes,Yes,Yes,No,No,Yes,No,No,No,Half - 50%,950000,40,5,,,5,,,
29-13-28-96,Maize,No,No,Yes,No,No,No,No,No,No,No,,,All - 100%,,,,,,,
29-15-06-40,Paddy,Yes,No,Yes,No,No,No,Yes,No,No,No,,,80,,,,20,,,
29-15-06-40,Cassava,No,No,Yes,Yes,No,No,No,No,No,No,,,Half - 50%,Half - 50%,,,,,,
29-15-06-40,Amaranths,No,Yes,Yes,Yes,No,No,No,No,No,No,Half - 50%,47000,One quarter - 25%,One quarter - 25%,,,,,,
29-15-06-40,Okra,No,Yes,Yes,Yes,No,No,No,No,No,No,Half - 50%,40000,One quarter - 25%,One quarter - 25%,,,,,,
29-15-43-91,Maize,No,No,Yes,No,No,No,No,No,No,No,,,All - 100%,,,,,,,
29-15-43-91,Beans,No,No,Yes,No,No,No,No,No,No,No,,,All - 100%,,,,,,,
29-16-19-83,Maize,No,No,Yes,No,No,No,No,No,No,No,,,All - 100%,,,,,,,
29-16-19-83,Groundnut,No,Yes,Yes,No,No,No,No,No,No,No,60,90000,40,,,,,,,
29-16-95-35,Paddy,No,Yes,Yes,No,No,No,Yes,No,No,No,85,500000,10,,,,5,,,
29-19-09-54,Paddy,No,No,Yes,Yes,No,No,Yes,No,No,No,,,Half - 50%,40,,,10,,,
29-19-09-54,Cassava,No,No,Yes,Yes,No,No,No,No,No,No,,,Half - 50%,Half - 50%,,,,,,
29-19-25-30,Maize,Yes,Yes,Yes,Yes,No,No,Yes,No,No,No,60,180000,30,8,,,2,,,
29-19-25-30,Sesame,Yes,No,No,No,No,No,Yes,No,No,No,,,,,,,All - 100%,,,
29-19-60-57,Maize,Yes,No,Yes,No,No,No,No,No,No,No,,,All - 100%,,,,,,,
29-19-60-57,Sesame,No,Yes,No,No,No,No,No,No,No,No,All - 100%,750000,,,,,,,,
29-22-66-76,Maize,No,No,Yes,No,No,No,No,No,No,No,,,All - 100%,,,,,,,
29-22-66-76,Sesame,No,Yes,No,No,No,No,No,No,No,No,All - 100%,2100000,,,,,,,,
29-24-91-14,Maize,No,No,Yes,No,No,No,No,No,No,No,,,Three-quarters - 75%,,,,,,,
29-24-96-70,Cassava,Yes,No,Yes,No,No,No,No,No,No,No,,,All - 100%,,,,,,,
29-31-70-78,Maize,No,No,Yes,No,No,No,No,No,No,No,,,All - 100%,,,,,,,
29-31-70-78,Sweet potatoes,No,No,Yes,No,No,No,No,No,No,No,,,All - 100%,,,,,,,
29-31-70-78,Beans,No,Yes,Yes,No,No,No,No,No,No,No,80,100000,20,,,,,,,
29-33-57-46,Paddy,No,Yes,Yes,No,No,No,No,No,No,No,Three-quarters - 75%,720000,One quarter - 25%,,,,,,,
29-36-94-46,Maize,No,No,Yes,No,No,No,No,No,No,No,,,All - 100%,,,,,,,
29-36-94-46,Cassava,No,No,Yes,No,No,No,No,No,No,No,,,All - 100%,,,,,,,
29-36-94-46,Pigeon pea,No,No,Yes,No,No,No,No,No,No,No,,,All - 100%,,,,,,,
29-36-94-46,Groundnut,No,No,Yes,No,No,No,No,No,No,No,,,All - 100%,,,,,,,
29-37-62-40,Cassava,Yes,No,Yes,Yes,No,No,Yes,No,No,No,,,One quarter - 25%,Half - 50%,,,One quarter - 25%,,,
29-37-62-40,Sweet potatoes,Yes,No,Yes,No,No,No,Yes,No,No,No,,,Half - 50%,,,,Half - 50%,,,
29-37-62-40,Banana,Yes,No,Yes,Yes,No,No,No,No,No,No,,,Three-quarters - 75%,One quarter - 25%,,,,,,
29-38-95-67,Maize,No,Yes,Yes,No,No,No,No,No,No,No,Half - 50%,105000,Half - 50%,,,,,,,
29-38-95-67,Cassava,No,No,Yes,No,No,No,No,No,No,No,,,All - 100%,,,,,,,
29-38-95-67,Sweet potatoes,Yes,No,Yes,No,No,No,No,No,No,No,,,All - 100%,,,,,,,
29-38-95-67,Beans,Yes,Yes,Yes,No,No,No,No,No,No,No,One quarter - 25%,102000,Three-quarters - 75%,,,,,,,
29-39-05-93,Maize,Yes,No,Yes,No,No,No,No,No,No,No,,,All - 100%,,,,,,,
29-39-05-93,Sorghum,Yes,No,Yes,No,No,No,No,No,No,No,,,All - 100%,,,,,,,
29-39-05-93,Cotton,No,Yes,No,No,No,No,No,No,No,No,All - 100%,960000,,,,,,,,
29-39-71-75,Sweet potatoes,Yes,Yes,Yes,No,No,No,No,No,No,No,Three-quarters - 75%,100000,One quarter - 25%,,,,,,,
29-40-83-23,Maize,No,No,Yes,No,No,No,No,No,No,No,,,All - 100%,,,,,,,
29-40-83-23,Beans,No,No,Yes,No,No,No,No,No,No,No,,,All - 100%,,,,,,,
29-41-24-04,Maize,Yes,No,Yes,No,No,No,No,No,No,No,,,All - 100%,,,,,,,
29-41-24-04,Beans,Yes,Yes,Yes,No,No,No,Yes,No,No,No,Half - 50%,200000,One quarter - 25%,,,,One quarter - 25%,,,
29-41-24-04,Groundnut,No,Yes,No,No,No,No,No,No,No,No,All - 100%,80000,,,,,,,,
29-41-24-04,Coffee,No,Yes,No,No,No,No,No,No,No,No,All - 100%,1256000,,,,,,,,
29-42-10-59,Maize,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,No,78,3500000,4,11,6,,1,,,
29-42-10-59,Paddy,Yes,No,Yes,No,No,No,No,No,No,No,,,All - 100%,,,,,,,
29-42-10-59,Beans,Yes,No,Yes,No,No,No,No,No,No,No,,,All - 100%,,,,,,,
29-42-10-59,Sunflower,Yes,Yes,Yes,No,No,No,No,No,No,No,93,2700000,7,,,,,,,
29-44-84-69,Maize,Yes,No,Yes,No,No,No,No,No,No,No,,,All - 100%,,,,,,,
29-45-03-35,Cassava,No,Yes,Yes,No,No,No,No,No,No,No,Three-quarters - 75%,700000,One quarter - 25%,,,,,,,
29-46-01-78,Maize,No,No,Yes,No,No,No,No,No,No,No,,,All - 100%,,,,,,,
29-46-01-78,Sweet potatoes,No,No,Yes,No,No,No,No,No,No,No,,,All - 100%,,,,,,,
29-46-01-78,Beans,No,No,Yes,No,No,No,No,No,No,No,,,All - 100%,,,,,,,
29-47-14-26,Maize,No,Yes,Yes,No,No,No,No,No,No,No,Three-quarters - 75%,320000,One quarter - 25%,,,,,,,
29-47-50-82,Maize,No,Yes,Yes,No,No,No,No,No,No,No,70,70000,30,,,,,,,
29-47-58-34,Maize,No,No,Yes,No,No,No,No,No,No,No,,,All - 100%,,,,,,,
29-48-26-83,Maize,Yes,No,Yes,No,No,No,Yes,No,No,No,,,85,,,,15,,,
29-48-26-83,Sunflower,No,Yes,No,No,No,No,No,No,No,No,All - 100%,60000,,,,,,,,
29-49-65-50,Maize,Yes,No,Yes,Yes,No,No,No,No,No,No,,,55,45,,,,,,
29-49-65-50,Sunflower,Yes,No,Yes,No,No,No,Yes,No,No,No,,,98,,,,2,,,
29-50-69-95,Cassava,No,Yes,Yes,No,No,No,No,No,No,No,98,,2,,,,,,,
29-51-53-74,Maize,Yes,No,Yes,No,No,No,No,No,No,No,,,All - 100%,,,,,,,
29-51-53-74,Paddy,Yes,No,Yes,No,No,No,No,No,No,No,,,All - 100%,,,,,,,
29-51-53-74,Sweet potatoes,Yes,No,Yes,No,No,No,No,No,No,No,,,All - 100%,,,,,,,
29-52-08-21,Maize,Yes,Yes,Yes,No,No,No,Yes,No,No,No,Half - 50%,288000,One quarter - 25%,,,,One quarter - 25%,,,
29-54-91-13,Maize,Yes,Yes,Yes,Yes,No,No,No,No,No,No,Half - 50%,450000,45,5,,,,,,
29-55-32-04,Maize,Yes,No,Yes,No,No,No,No,No,No,No,,,All - 100%,,,,,,,
29-55-32-86,Maize,Yes,Yes,Yes,Yes,No,No,Yes,No,No,No,10,54000,70,15,,,5,,,
29-55-32-86,Groundnut,Yes,Yes,Yes,No,No,No,Yes,No,No,No,Half - 50%,150000,40,,,,10,,,
29-55-96-83,Maize,Yes,No,Yes,No,No,No,No,No,No,No,,,All - 100%,,,,,,,
29-58-58-73,Maize,Yes,No,Yes,No,No,No,No,No,No,No,,,All - 100%,,,,,,,
29-58-58-73,Paddy,Yes,No,Yes,No,No,No,No,No,No,No,,,All - 100%,,,,,,,
29-58-58-73,Sesame,No,Yes,No,No,No,No,No,No,No,No,All - 100%,1020000,,,,,,,,
29-58-65-51,Maize,Yes,No,Yes,No,No,No,No,No,No,No,,,All - 100%,,,,,,,
29-58-65-51,Beans,Yes,No,Yes,No,No,No,No,No,No,No,,,All - 100%,,,,,,,
29-58-65-51,Avocado,No,No,Yes,Yes,No,No,No,No,No,No,,,90,10,,,,,,
29-58-65-51,Mango,No,No,Yes,Yes,No,No,No,No,No,No,,,Three-quarters - 75%,One quarter - 25%,,,,,,
29-60-94-82,Maize,No,No,Yes,No,No,No,No,No,No,No,,,All - 100%,,,,,,,
29-60-94-82,Cashew nut,No,Yes,No,No,No,No,No,No,No,No,All - 100%,1800000,,,,,,,,
29-61-46-77,Paddy,No,Yes,Yes,No,No,No,No,No,No,No,90,1875000,10,,,,,,,
29-62-45-73,Maize,Yes,Yes,Yes,No,No,No,Yes,No,No,No,Half - 50%,140000,45,,,,5,,,
29-62-71-85,Maize,No,No,Yes,No,No,No,Yes,No,No,No,,,80,,,,20,,,
29-63-19-86,Maize,Yes,No,Yes,No,No,No,No,No,No,No,,,All - 100%,,,,,,,
29-63-19-86,Sesame,No,Yes,No,No,No,No,Yes,No,No,No,5,1121000,,,,,5,,,
29-63-19-86,Cashew nut,No,Yes,No,No,No,No,No,No,No,No,All - 100%,2310000,,,,,,,,
29-63-68-29,Cassava,No,No,Yes,Yes,No,No,No,No,No,No,,,70,30,,,,,,
29-65-01-97,Banana,No,No,Yes,No,No,No,No,No,No,No,,,All - 100%,,,,,,,
29-65-01-97,Mango,No,No,Yes,No,No,No,No,No,No,No,,,Three-quarters - 75%,,,,,,,
29-65-03-65,Maize,Yes,No,Yes,No,No,No,No,No,No,No,,,All - 100%,,,,,,,
29-67-43-87,Sunflower,Yes,No,No,No,No,No,No,Yes,No,No,,,,,,,,All - 100%,,
29-67-43-87,Coffee,No,No,No,No,No,No,No,Yes,No,No,,,,,,,,All - 100%,,
29-68-11-85,Maize,Yes,No,Yes,No,No,No,No,No,No,No,,,All - 100%,,,,,,,
29-68-11-85,Sorghum,Yes,Yes,No,No,No,No,Yes,No,No,No,98,600000,,,,,2,,,
29-68-11-85,Cotton,Yes,Yes,No,No,No,No,No,No,No,No,All - 100%,1600000,,,,,,,,
29-70-86-11,Maize,No,No,Yes,No,No,No,No,No,No,No,,,All - 100%,,,,,,,
29-71-14-38,Maize,Yes,No,No,No,Yes,No,No,No,No,No,,,,,All - 100%,,,,,
29-71-71-07,Sesame,No,Yes,No,No,No,No,No,No,No,No,All - 100%,75000,,,,,,,,
29-71-71-07,Groundnut,No,Yes,No,No,No,No,No,No,No,No,All - 100%,100000,,,,,,,,
29-71-71-07,Cashew nut,No,Yes,No,No,No,No,No,No,No,No,All - 100%,600000,,,,,,,,
29-73-03-09,Sesame,No,Yes,No,No,No,No,No,No,No,No,All - 100%,350000,,,,,,,,
29-73-39-94,Maize,Yes,Yes,Yes,Yes,No,No,No,No,No,No,17,112000,80,3,,,,,,
29-73-39-94,Sorghum,Yes,Yes,No,No,No,Yes,No,No,No,No,96,108000,,,,4,,,,
29-73-39-94,Sunflower,Yes,No,Yes,No,No,No,Yes,No,No,No,,,99,,,,1,,,
