holding_id,FIELD__id,VULIPLOT__id,crop_id,TEMP_PERM,areaPlanted,s5q03,s5q04__1,s5q04__2,s5q04__3,s5q04a,s5q04a_Unit,s5q05,s5q06__1,s5q06__2,s5q06__3,s5q06__4,s5q06__5,s5q06__6,s5q06__7,s5q06__8,s5q06__9,s5q06__99,s5q07,areaHarvested,s5q10__1,s5q10__2,s5q10__3,s5q10__4,s5q10__5,s5q10__6,s5q10__7,s5q10__8,s5q10__9,s5q10__99,s5q11,s5q12,s5q13,s5q14,s5q14a,s5q14b_unit,harvest_ton
17-75-27-70,1,1,Maize,Temporary,0,SEPTEMBER 2023,Yes,No,No,24,KILOGRAM,Yes,,,,,,,,,,,February 2024,0,,,,,,,,,,,,,,,,,0
17-75-36-92,1,1,Maize,Temporary,1,SEPTEMBER 2023,Yes,No,No,6,KILOGRAM,Yes,,,,,,,,,,,February 2024,0,No,Yes,No,No,Yes,No,No,Yes,No,No,,,,,,,0
17-75-36-92,1,1,Beans,Temporary,1,SEPTEMBER 2023,No,Yes,No,10,KILOGRAM,Yes,,,,,,,,,,,December 2023,0,No,Yes,No,No,Yes,No,No,Yes,No,No,,,,,,,0
17-75-52-46,1,1,Paddy,Temporary,0,JANUARY 2024,No,Yes,No,10,KILOGRAM,Yes,,,,,,,,,,,June 2024,0,No,Yes,No,No,No,No,No,No,No,No,,,,,,,0
17-75-52-46,2,1,Maize,Temporary,0,NOVEMBER 2023,No,Yes,No,10,KILOGRAM,Yes,,,,,,,,,,,April 2024,0,No,Yes,No,No,No,No,No,No,No,No,,,,,,,0
17-76-15-64,1,1,Paddy,Temporary,1,DECEMBER 2023,No,Yes,No,12,KILOGRAM,Yes,,,,,,,,,,,May 2024,1,,,,,,,,,,,,,,,,,1
17-76-15-64,2,1,Maize,Temporary,0,OCTOBER 2023,No,Yes,No,5,KILOGRAM,Yes,,,,,,,,,,,March 2024,0,No,Yes,No,No,Yes,No,No,No,No,Yes,,,,,,,0
17-76-15-64,3,1,Sweet potatoes,Temporary,0,FEBRUARY 2024,No,Yes,No,300,CUTTINGS,Yes,,,,,,,,,,,May 2024,0,,,,,,,,,,,,,,,,,0
17-76-15-64,4,1,Cassava,Temporary,1,SEPTEMBER 2023,No,Yes,No,500,CUTTINGS,Yes,,,,,,,,,,,September 2024,0,No,No,No,No,No,No,No,No,No,Yes,,,,,,,0
17-76-15-64,4,1,Beans,Temporary,1,SEPTEMBER 2023,No,Yes,No,15,KILOGRAM,Yes,,,,,,,,,,,January 2024,1,,,,,,,,,,,,,,,,,0
17-76-68-76,1,1,Maize,Temporary,0,OCTOBER 2023,Yes,No,No,3,KILOGRAM,Yes,,,,,,,,,,,February 2024,0,No,Yes,No,No,No,No,No,No,No,No,,,,,,,0
17-76-68-76,1,1,Banana,Permanent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SCATTERED,30,30,No,,,
17-77-38-33,1,1,Maize,Temporary,0,OCTOBER 2023,Yes,No,No,1,KILOGRAM,Yes,,,,,,,,,,,February 2024,0,,,,,,,,,,,,,,,,,0
17-77-38-33,1,1,Cassava,Temporary,0,OCTOBER 2023,No,No,Yes,150,CUTTINGS,No,No,No,No,No,No,No,No,No,No,Yes,,,,,,,,,,,,,,,,,,,0
17-77-38-33,1,1,Groundnut,Temporary,0,OCTOBER 2023,No,Yes,No,1,KILOGRAM,Yes,,,,,,,,,,,February 2024,0,,,,,,,,,,,,,,,,,0
17-77-38-33,2,1,Maize,Temporary,1,OCTOBER 2023,Yes,No,No,1,KILOGRAM,Yes,,,,,,,,,,,February 2024,0,No,Yes,No,No,No,No,No,No,No,No,,,,,,,1
17-77-38-33,2,1,Beans,Temporary,0,OCTOBER 2023,No,Yes,No,4,KILOGRAM,Yes,,,,,,,,,,,February 2024,0,No,Yes,No,No,No,No,No,No,No,No,,,,,,,0
17-77-38-33,4,1,Maize,Temporary,0,OCTOBER 2023,Yes,No,No,1,KILOGRAM,Yes,,,,,,,,,,,May 2024,0,No,No,No,No,Yes,No,No,No,No,No,,,,,,,0
17-77-38-33,4,1,Cassava,Temporary,0,OCTOBER 2023,No,No,Yes,200,CUTTINGS,No,No,No,No,No,No,No,No,No,No,Yes,,,,,,,,,,,,,,,,,,,0
17-77-38-33,5,1,Maize,Temporary,0,SEPTEMBER 2023,Yes,No,No,2,KILOGRAM,Yes,,,,,,,,,,,February 2024,0,No,No,No,No,Yes,No,No,No,No,No,,,,,,,0
17-77-38-33,5,1,Cassava,Temporary,0,SEPTEMBER 2023,No,No,Yes,300,CUTTINGS,No,No,No,No,No,No,No,No,No,No,Yes,,,,,,,,,,,,,,,,,,,0
17-77-38-33,6,1,Paddy,Temporary,0,JANUARY 2024,No,No,Yes,4,KILOGRAM,Yes,,,,,,,,,,,July 2024,0,,,,,,,,,,,,,,,,,0
17-77-89-22,1,1,Sweet potatoes,Temporary,1,NOVEMBER 2023,No,Yes,No,1000,CUTTINGS,Yes,,,,,,,,,,,May 2024,0,No,Yes,No,No,Yes,No,No,No,No,No,,,,,,,1
17-77-89-22,3,1,Maize,Temporary,1,OCTOBER 2023,Yes,No,No,18,KILOGRAM,No,No,Yes,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,0
17-78-08-67,1,1,Cassava,Temporary,0,OCTOBER 2023,No,No,Yes,700,CUTTINGS,No,No,No,No,No,Yes,No,No,No,No,No,,,,,,,,,,,,,,,,,,,0
17-78-08-67,1,1,Banana,Permanent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SCATTERED,10,0,Yes,1,SEEDLINGS,
17-78-08-67,1,1,Mango,Permanent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SCATTERED,5,0,Yes,0,SEEDLINGS,
17-78-08-67,1,1,Orange,Permanent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SCATTERED,15,0,Yes,1,SEEDLINGS,
17-80-18-36,1,1,Maize,Temporary,0,OCTOBER 2023,Yes,No,No,2,KILOGRAM,Yes,,,,,,,,,,,February 2024,0,No,No,No,No,Yes,No,No,No,No,No,,,,,,,0
17-80-18-36,1,1,Coffee,Permanent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SCATTERED,FARMER IS UNABLE TO QUANTIFY,,No,,,
17-80-18-36,1,1,Banana,Permanent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SCATTERED,FARMER IS UNABLE TO QUANTIFY,,No,,,
17-80-50-41,1,1,Cassava,Temporary,0,SEPTEMBER 2023,No,Yes,No,900,CUTTINGS,Yes,,,,,,,,,,,June 2024,0,No,Yes,No,No,No,No,No,No,No,No,,,,,,,0
17-80-50-41,2,1,Maize,Temporary,0,OCTOBER 2023,No,No,Yes,5,KILOGRAM,Yes,,,,,,,,,,,March 2024,0,No,Yes,No,No,No,No,No,Yes,No,No,,,,,,,0
17-80-59-99,1,1,Maize,Temporary,0,SEPTEMBER 2023,Yes,No,No,8,KILOGRAM,Yes,,,,,,,,,,,February 2024,0,No,No,No,No,Yes,No,No,No,No,No,,,,,,,0
17-80-59-99,1,1,Beans,Temporary,0,SEPTEMBER 2023,No,Yes,No,5,KILOGRAM,Yes,,,,,,,,,,,December 2023,0,No,No,No,No,Yes,No,No,No,No,No,,,,,,,0
17-81-16-72,1,1,Paddy,Temporary,1,NOVEMBER 2023,No,Yes,No,60,KILOGRAM,Yes,,,,,,,,,,,July 2024,1,,,,,,,,,,,,,,,,,1
17-82-05-58,1,1,Maize,Temporary,0,OCTOBER 2023,Yes,No,No,2,KILOGRAM,Yes,,,,,,,,,,,March 2024,0,No,No,No,No,Yes,No,No,No,No,No,,,,,,,0
17-82-05-58,1,1,Banana,Permanent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SCATTERED,FARMER IS UNABLE TO QUANTIFY,,Yes,1,SEEDLINGS,
17-82-05-58,2,1,Maize,Temporary,0,OCTOBER 2023,Yes,No,No,8,KILOGRAM,Yes,,,,,,,,,,,February 2024,0,No,Yes,No,No,No,No,No,No,No,No,,,,,,,0
17-82-12-43,1,1,Cassava,Temporary,0,OCTOBER 2023,No,Yes,No,150,CUTTINGS,Yes,,,,,,,,,,,March 2024,0,,,,,,,,,,,,,,,,,0
17-82-12-43,1,1,Banana,Permanent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SCATTERED,FARMER IS UNABLE TO QUANTIFY,,No,,,
17-82-12-43,3,1,Paddy,Temporary,1,NOVEMBER 2023,Yes,No,No,50,KILOGRAM,Yes,,,,,,,,,,,March 2024,1,,,,,,,,,,,,,,,,,0
17-82-74-64,1,1,Maize,Temporary,0,SEPTEMBER 2023,No,Yes,No,3,KILOGRAM,Yes,,,,,,,,,,,February 2024,0,No,No,No,No,Yes,No,No,No,Yes,No,,,,,,,0
17-82-74-64,1,1,Beans,Temporary,0,SEPTEMBER 2023,No,Yes,No,1,KILOGRAM,Yes,,,,,,,,,,,February 2024,0,No,No,No,No,No,No,No,No,Yes,No,,,,,,,0
17-82-93-99,1,1,Maize,Temporary,0,DECEMBER 2023,No,Yes,No,0,KILOGRAM,Yes,,,,,,,,,,,April 2024,0,,,,,,,,,,,,,,,,,0
17-83-62-47,1,1,Maize,Temporary,1,DECEMBER 2023,No,Yes,No,18,KILOGRAM,No,Yes,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,0
17-84-00-20,1,1,Maize,Temporary,1,SEPTEMBER 2023,Yes,No,No,4,KILOGRAM,Yes,,,,,,,,,,,March 2024,1,No,No,No,No,Yes,No,No,No,No,No,,,,,,,0
17-84-30-74,1,1,Banana,Permanent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SCATTERED,FARMER IS UNABLE TO QUANTIFY,,No,,,
17-84-30-74,1,1,Avocado,Permanent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SCATTERED,4,4,No,,,
17-84-30-74,2,1,Maize,Temporary,0,OCTOBER 2023,Yes,No,No,6,KILOGRAM,Yes,,,,,,,,,,,February 2024,0,Yes,No,No,No,No,No,No,No,No,No,,,,,,,0
17-84-30-74,2,1,Groundnut,Temporary,0,OCTOBER 2023,No,Yes,No,5,KILOGRAM,Yes,,,,,,,,,,,February 2024,0,,,,,,,,,,,,,,,,,0
17-84-30-74,3,1,Cowpeas,Temporary,0,OCTOBER 2023,No,Yes,No,1,KILOGRAM,Yes,,,,,,,,,,,February 2024,0,,,,,,,,,,,,,,,,,0
17-84-30-74,4,1,Maize,Temporary,0,OCTOBER 2023,Yes,No,No,4,KILOGRAM,Yes,,,,,,,,,,,February 2024,0,Yes,No,No,No,No,No,No,No,No,No,,,,,,,0
17-84-33-26,1,1,Cassava,Temporary,0,SEPTEMBER 2023,No,Yes,No,250,CUTTINGS,Yes,,,,,,,,,,,September 2024,0,No,Yes,No,No,No,No,No,No,No,No,,,,,,,0
17-84-82-50,2,1,Maize,Temporary,1,OCTOBER 2023,No,Yes,No,10,KILOGRAM,Yes,,,,,,,,,,,April 2024,1,,,,,,,,,,,,,,,,,0
17-84-82-50,2,2,Pigeon pea,Permanent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COMPACT,,,Yes,6,KILOGRAM,
17-86-06-19,1,1,Maize,Temporary,1,SEPTEMBER 2023,No,No,Yes,10,KILOGRAM,Yes,,,,,,,,,,,January 2024,0,No,Yes,No,No,No,No,No,No,No,No,,,,,,,0
17-86-49-66,1,1,Maize,Temporary,0,NOVEMBER 2023,Yes,No,No,4,KILOGRAM,Yes,,,,,,,,,,,April 2024,0,No,Yes,No,No,No,No,No,No,No,No,,,,,,,0
17-86-49-66,1,1,Beans,Temporary,0,NOVEMBER 2023,No,Yes,No,2,KILOGRAM,Yes,,,,,,,,,,,March 2024,0,No,Yes,No,No,No,No,No,No,No,No,,,,,,,0
17-86-49-66,2,1,Maize,Temporary,1,NOVEMBER 2023,Yes,No,No,14,KILOGRAM,Yes,,,,,,,,,,,April 2024,0,No,Yes,No,No,No,No,No,No,No,Yes,,,,,,,1
17-86-49-66,2,2,Cassava,Temporary,1,NOVEMBER 2023,No,Yes,No,3000,CUTTINGS,No,No,No,No,No,No,No,No,No,No,Yes,,,,,,,,,,,,,,,,,,,0
17-88-44-57,2,1,Beans,Temporary,2,FEBRUARY 2024,No,Yes,No,180,KILOGRAM,Yes,,,,,,,,,,,July 2024,1,Yes,No,No,No,No,No,No,No,No,No,,,,,,,1
17-88-95-10,1,1,Maize,Temporary,0,OCTOBER 2023,No,Yes,No,5,KILOGRAM,Yes,,,,,,,,,,,June 2024,0,Yes,No,No,No,No,No,No,No,No,No,,,,,,,0
17-88-95-10,1,1,Beans,Temporary,0,OCTOBER 2023,No,Yes,No,15,KILOGRAM,Yes,,,,,,,,,,,February 2024,0,Yes,No,No,No,No,No,No,No,No,No,,,,,,,0
17-88-95-10,1,1,Banana,Permanent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SCATTERED,FARMER IS UNABLE TO QUANTIFY,,No,,,
17-89-11-47,1,1,Maize,Temporary,0,NOVEMBER 2023,No,Yes,No,2,KILOGRAM,Yes,,,,,,,,,,,March 2024,0,No,No,No,No,Yes,No,No,No,No,Yes,,,,,,,0
17-89-11-47,1,1,Cassava,Temporary,0,NOVEMBER 2023,No,Yes,No,600,CUTTINGS,No,No,No,No,No,No,No,No,No,No,Yes,,,,,,,,,,,,,,,,,,,0
17-89-11-47,1,1,Groundnut,Temporary,0,NOVEMBER 2023,No,Yes,No,4,KILOGRAM,No,No,No,No,No,No,No,No,Yes,No,No,,,,,,,,,,,,,,,,,,,0
17-89-11-47,1,1,Mango,Permanent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SCATTERED,4,4,No,,,
17-89-88-28,1,1,Banana,Permanent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SCATTERED,FARMER IS UNABLE TO QUANTIFY,,No,,,
17-90-31-49,1,1,Maize,Temporary,0,OCTOBER 2023,Yes,No,No,2,KILOGRAM,Yes,,,,,,,,,,,January 2024,0,,,,,,,,,,,,,,,,,0
17-90-31-49,1,1,Cassava,Temporary,0,OCTOBER 2023,No,Yes,No,300,CUTTINGS,Yes,,,,,,,,,,,August 2024,0,,,,,,,,,,,,,,,,,0
17-90-31-49,1,1,Cowpeas,Temporary,0,OCTOBER 2023,Yes,No,No,1,KILOGRAM,Yes,,,,,,,,,,,February 2024,0,,,,,,,,,,,,,,,,,0
17-90-31-49,1,1,Pigeon pea,Permanent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SCATTERED,,,Yes,0,KILOGRAM,
17-91-51-80,1,1,Sugar cane,Permanent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COMPACT,,,Yes,102526573,CUTTINGS,
17-91-88-88,1,1,Maize,Temporary,2,OCTOBER 2023,No,Yes,No,17,KILOGRAM,Yes,,,,,,,,,,,February 2024,2,,,,,,,,,,,,,,,,,1
17-92-46-91,1,1,Maize,Temporary,1,SEPTEMBER 2023,Yes,No,No,6,KILOGRAM,Yes,,,,,,,,,,,February 2024,0,No,No,No,No,Yes,No,No,No,No,No,,,,,,,1
17-92-46-91,1,1,Beans,Temporary,1,SEPTEMBER 2023,No,Yes,No,40,KILOGRAM,Yes,,,,,,,,,,,January 2024,0,No,No,No,No,Yes,No,No,No,No,No,,,,,,,0
17-92-53-28,3,1,Cassava,Temporary,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COMPACT,,,Yes,516,CUTTINGS,
17-92-53-28,3,1,Banana,Permanent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SCATTERED,45,12,No,,,
17-92-62-30,1,1,Maize,Temporary,0,SEPTEMBER 2023,Yes,No,No,8,KILOGRAM,No,Yes,No,Yes,No,Yes,No,No,No,Yes,No,,,,,,,,,,,,,,,,,,,0
17-93-14-29,1,1,Maize,Temporary,2,DECEMBER 2023,No,Yes,No,8,KILOGRAM,Yes,,,,,,,,,,,June 2024,2,,,,,,,,,,,,,,,,,1
17-93-56-52,1,1,Paddy,Temporary,0,DECEMBER 2023,No,Yes,No,20,KILOGRAM,Yes,,,,,,,,,,,June 2024,0,,,,,,,,,,,,,,,,,0
17-94-24-12,1,1,Banana,Permanent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SCATTERED,30,15,Yes,1,SEEDLINGS,
17-94-24-12,3,1,Cassava,Temporary,0,SEPTEMBER 2023,No,Yes,No,1200,CUTTINGS,Yes,,,,,,,,,,,April 2024,0,,,,,,,,,,,,,,,,,1
17-94-28-72,1,1,Paddy,Temporary,0,DECEMBER 2023,No,Yes,No,8,KILOGRAM,Yes,,,,,,,,,,,May 2024,0,,,,,,,,,,,,,,,,,0
17-95-30-89,1,1,Maize,Temporary,2,SEPTEMBER 2023,No,Yes,No,20,KILOGRAM,Yes,,,,,,,,,,,March 2024,0,No,Yes,No,No,Yes,No,No,No,No,No,,,,,,,0
17-97-53-68,1,1,Cassava,Temporary,0,OCTOBER 2023,No,Yes,No,4000,CUTTINGS,Yes,,,,,,,,,,,September 2024,0,No,No,No,No,No,No,Yes,No,Yes,No,,,,,,,1
17-98-53-84,1,1,Maize,Temporary,1,DECEMBER 2023,No,Yes,No,60,KILOGRAM,No,No,No,No,No,No,No,No,No,Yes,No,,,,,,,,,,,,,,,,,,,0
17-99-21-88,1,1,Maize,Temporary,0,DECEMBER 2023,No,Yes,No,6,KILOGRAM,Yes,,,,,,,,,,,March 2024,0,Yes,No,No,No,Yes,No,No,No,No,No,,,,,,,0
17-99-72-74,1,1,Maize,Temporary,2,DECEMBER 2023,No,Yes,No,100,KILOGRAM,Yes,,,,,,,,,,,July 2024,1,No,Yes,No,No,Yes,No,No,No,Yes,No,,,,,,,2
17-99-72-74,1,1,Pigeon pea,Permanent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SCATTERED,,,Yes,6,KILOGRAM,
17-99-72-74,1,1,Sunflower,Temporary,1,DECEMBER 2023,No,Yes,No,9,KILOGRAM,Yes,,,,,,,,,,,July 2024,0,No,Yes,No,No,No,No,No,No,No,No,,,,,,,1
18-00-75-65,1,1,Maize,Temporary,0,SEPTEMBER 2023,Yes,No,No,2,KILOGRAM,Yes,,,,,,,,,,,December 2023,0,No,Yes,No,No,No,No,No,No,No,No,,,,,,,0
18-00-75-65,2,1,Maize,Temporary,0,SEPTEMBER 2023,Yes,No,No,2,KILOGRAM,Yes,,,,,,,,,,,December 2023,0,No,Yes,No,No,No,No,No,No,No,No,,,,,,,0
18-02-05-26,2,1,Cassava,Temporary,0,SEPTEMBER 2023,No,Yes,No,3853,CUTTINGS,Yes,,,,,,,,,,,March 2024,0,No,No,No,No,Yes,No,No,No,No,No,,,,,,,2
18-02-05-26,3,1,Banana,Permanent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SCATTERED,128,53,Yes,6,SEEDLINGS,
18-02-30-08,2,1,Maize,Temporary,0,OCTOBER 2023,No,Yes,No,4,KILOGRAM,No,Yes,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,0
18-02-30-08,2,1,Beans,Temporary,0,OCTOBER 2023,Yes,No,No,15,KILOGRAM,Yes,,,,,,,,,,,February 2024,0,Yes,No,No,No,No,No,No,No,No,No,,,,,,,0
18-02-78-84,2,1,Maize,Temporary,0,OCTOBER 2023,Yes,No,No,8,KILOGRAM,Yes,,,,,,,,,,,January 2024,0,No,Yes,No,No,No,No,No,No,No,No,,,,,,,0
18-03-29-27,1,1,Maize,Temporary,0,OCTOBER 2023,Yes,No,No,6,KILOGRAM,Yes,,,,,,,,,,,January 2024,0,,,,,,,,,,,,,,,,,1
18-03-29-27,1,2,Cassava,Temporary,0,OCTOBER 2023,No,Yes,No,200,CUTTINGS,Yes,,,,,,,,,,,January 2024,0,,,,,,,,,,,,,,,,,0
18-03-29-27,1,2,Banana,Permanent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COMPACT,15,6,Yes,0,SEEDLINGS,
18-03-30-75,1,1,Maize,Temporary,0,OCTOBER 2023,Yes,No,No,9,KILOGRAM,Yes,,,,,,,,,,,April 2024,0,No,No,No,No,Yes,No,No,No,No,Yes,,,,,,,1
18-03-30-75,1,2,Groundnut,Temporary,0,NOVEMBER 2023,No,Yes,No,27,KILOGRAM,Yes,,,,,,,,,,,March 2024,0,No,Yes,No,No,No,No,No,No,No,Yes,,,,,,,0
18-03-85-67,1,1,Cassava,Temporary,0,SEPTEMBER 2023,No,Yes,No,2936,CUTTINGS,Yes,,,,,,,,,,,June 2024,0,,,,,,,,,,,,,,,,,4
18-03-85-67,2,1,Banana,Permanent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SCATTERED,50,25,Yes,2,SEEDLINGS,
18-03-85-67,3,1,Cassava,Temporary,0,OCTOBER 2023,No,Yes,No,1961,CUTTINGS,Yes,,,,,,,,,,,June 2024,0,,,,,,,,,,,,,,,,,2
18-03-85-67,4,1,Banana,Permanent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SCATTERED,15,8,Yes,1,SEEDLINGS,
18-04-57-91,1,1,Banana,Permanent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SCATTERED,FARMER IS UNABLE TO QUANTIFY,,Yes,3,SEEDLINGS,
18-04-57-91,1,1,Mango,Permanent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SCATTERED,2,2,No,,,
18-04-65-07,1,1,Maize,Temporary,0,SEPTEMBER 2023,Yes,Yes,No,12,KILOGRAM,Yes,,,,,,,,,,,February 2024,0,No,No,No,No,No,No,No,Yes,No,No,,,,,,,1
18-05-24-54,1,1,Cassava,Temporary,0,OCTOBER 2023,No,Yes,No,800,CUTTINGS,Yes,,,,,,,,,,,June 2024,0,,,,,,,,,,,,,,,,,0
18-05-77-32,1,1,Cassava,Temporary,1,OCTOBER 2023,No,Yes,No,600,CUTTINGS,Yes,,,,,,,,,,,April 2024,1,,,,,,,,,,,,,,,,,1
18-05-77-32,2,1,Banana,Permanent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COMPACT,150,50,No,,,
18-06-15-91,1,1,Coffee,Permanent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COMPACT,181.3067,FARMER IS UNABLE TO QUANTIFY,No,,,
18-06-15-91,1,1,Banana,Permanent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SCATTERED,FARMER IS UNABLE TO QUANTIFY,,No,,,
18-06-27-38,2,1,Cassava,Temporary,0,SEPTEMBER 2023,No,Yes,No,1627,CUTTINGS,Yes,,,,,,,,,,,February 2024,0,,,,,,,,,,,,,,,,,2
18-06-27-38,2,1,Banana,Permanent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SCATTERED,53,24,Yes,2,SEEDLINGS,
18-06-27-38,3,1,Cassava,Temporary,0,OCTOBER 2023,No,Yes,No,1680,CUTTINGS,Yes,,,,,,,,,,,March 2024,0,,,,,,,,,,,,,,,,,1
18-06-27-38,3,1,Banana,Permanent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SCATTERED,19,16,Yes,1,SEEDLINGS,
18-06-50-26,1,1,Maize,Temporary,0,NOVEMBER 2023,No,Yes,No,6,KILOGRAM,No,Yes,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,0
18-06-50-26,1,2,Cowpeas,Temporary,0,NOVEMBER 2023,No,Yes,No,1,KILOGRAM,No,Yes,No,No,No,Yes,No,No,No,No,No,,,,,,,,,,,,,,,,,,,0
18-06-86-59,2,1,Cocoyams,Temporary,0,NOVEMBER 2023,No,No,Yes,500,SEEDLINGS,Yes,,,,,,,,,,,August 2024,0,,,,,,,,,,,,,,,,,0
18-06-86-59,2,1,Banana,Permanent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SCATTERED,180,38,Yes,9,SEEDLINGS,
18-06-86-59,2,1,Avocado,Permanent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SCATTERED,7,7,No,,,
18-07-28-97,1,1,Maize,Temporary,0,OCTOBER 2023,No,Yes,No,5,KILOGRAM,No,Yes,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,0
18-07-28-97,3,1,Maize,Temporary,0,OCTOBER 2023,No,Yes,No,18,KILOGRAM,Yes,,,,,,,,,,,February 2024,0,,,,,,,,,,,,,,,,,0
18-07-28-97,4,1,Maize,Temporary,0,OCTOBER 2023,No,Yes,No,6,KILOGRAM,Yes,,,,,,,,,,,February 2024,0,Yes,No,No,No,No,No,No,No,No,No,,,,,,,0
18-07-28-97,4,1,Beans,Temporary,0,NOVEMBER 2023,No,Yes,No,4,KILOGRAM,Yes,,,,,,,,,,,February 2024,0,No,No,No,No,No,No,No,No,Yes,No,,,,,,,0
18-07-51-53,1,1,Maize,Temporary,4,OCTOBER 2023,No,Yes,No,54,KILOGRAM,Yes,,,,,,,,,,,February 2024,1,No,Yes,No,No,No,No,No,No,No,No,,,,,,,1
18-07-51-53,2,1,Paddy,Temporary,1,DECEMBER 2023,No,Yes,No,54,KILOGRAM,Yes,,,,,,,,,,,May 2024,1,,,,,,,,,,,,,,,,,5
18-08-16-71,2,1,Maize,Temporary,0,NOVEMBER 2023,Yes,No,No,8,KILOGRAM,Yes,,,,,,,,,,,March 2024,0,,,,,,,,,,,,,,,,,1
18-08-16-71,2,1,Irish potatoes,Temporary,0,NOVEMBER 2023,No,Yes,No,4,KILOGRAM,Yes,,,,,,,,,,,February 2024,0,,,,,,,,,,,,,,,,,1
18-08-16-71,2,1,Beans,Temporary,0,NOVEMBER 2023,No,Yes,No,20,KILOGRAM,Yes,,,,,,,,,,,March 2024,0,No,No,No,Yes,Yes,No,No,No,No,No,,,,,,,0
18-08-46-19,1,1,Maize,Temporary,1,OCTOBER 2023,No,Yes,No,40,KILOGRAM,Yes,,,,,,,,,,,January 2024,0,Yes,No,Yes,No,Yes,No,No,No,No,No,,,,,,,1
18-09-05-85,1,1,Maize,Temporary,0,OCTOBER 2023,No,No,Yes,2,KILOGRAM,Yes,,,,,,,,,,,March 2024,0,No,No,No,No,Yes,No,No,No,No,Yes,,,,,,,0
18-09-05-85,1,1,Cassava,Temporary,0,OCTOBER 2023,No,Yes,No,4000,CUTTINGS,No,No,No,No,No,No,No,No,No,No,Yes,,,,,,,,,,,,,,,,,,,0
18-10-59-77,1,1,Maize,Temporary,0,NOVEMBER 2023,No,Yes,No,8,KILOGRAM,Yes,,,,,,,,,,,February 2024,0,,,,,,,,,,,,,,,,,1
18-11-37-89,1,1,Cocoyams,Temporary,0,FEBRUARY 2024,No,Yes,No,100,SEEDLINGS,No,No,No,No,No,No,No,No,Yes,No,No,,,,,,,,,,,,,,,,,,,0
18-11-37-89,1,1,Banana,Permanent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COMPACT,40,5,No,,,
18-11-37-89,2,1,Cassava,Temporary,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COMPACT,,,Yes,34,CUTTINGS,
18-12-58-84,1,1,Maize,Temporary,0,DECEMBER 2023,No,No,Yes,8,KILOGRAM,No,No,Yes,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,0
18-12-58-84,1,2,Cotton,Temporary,0,DECEMBER 2023,Yes,No,No,20,KILOGRAM,Yes,,,,,,,,,,,June 2024,0,No,Yes,No,No,No,No,No,Yes,No,No,,,,,,,0
18-12-58-84,1,3,Paddy,Temporary,0,DECEMBER 2023,No,No,Yes,20,KILOGRAM,No,No,No,No,No,No,No,No,Yes,No,No,,,,,,,,,,,,,,,,,,,0
18-13-29-46,1,1,Maize,Temporary,0,SEPTEMBER 2023,Yes,No,No,2,KILOGRAM,Yes,,,,,,,,,,,March 2024,0,No,Yes,No,No,No,No,No,No,No,No,,,,,,,0
