holding_id,FIELD__id,crop_id,areaPlanted,s8q01,s8q02__1,s8q02__2,s8q02__3,s8q02__4,s8q02__5,s8q02__6,s8q02__7,s8q02__8,s8q02__9,s8q02__10,s8q02__11,s8q02__99,s8q03__13,s8q03__14,s8q03__15,s8q03__1,s8q03__2,s8q03__3,s8q03__4,s8q03__5,s8q03__6,s8q03__7,s8q03__8,s8q03__9,s8q03__10,s8q03__11,s8q03__12,s8q03__16,harvest_ton
55-57-31-50,1,Cashew nut,4,Yes,,,,,,,,,,,,,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,1
55-62-05-56,1,Pigeon pea,0,Yes,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,0
55-62-05-56,2,Pigeon pea,0,Yes,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,0
55-66-98-67,1,Cashew nut,87,Yes,,,,,,,,,,,,,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,2
55-66-98-67,1,Coffee,138,No,No,No,No,No,No,No,No,No,Yes,No,No,No,,,,,,,,,,,,,,,,,
55-66-98-67,1,Avocado,138,No,No,No,No,No,No,No,No,No,Yes,No,No,No,,,,,,,,,,,,,,,,,
55-67-44-67,1,Banana,0,Yes,,,,,,,,,,,,,No,Yes,Yes,Yes,No,Yes,No,No,Yes,No,Yes,No,,,,Yes,2
55-67-44-67,1,Mango,0,No,No,No,No,No,No,No,No,No,Yes,No,No,No,,,,,,,,,,,,,,,,,
55-71-75-90,1,Coffee,1,Yes,,,,,,,,,,,,,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,,,,No,1
55-71-75-90,1,Sugar cane,0,Yes,,,,,,,,,,,,,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,,,,No,0
55-71-75-90,1,Banana,1,Yes,,,,,,,,,,,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,,No,5
55-71-75-90,1,Avocado,0,Yes,,,,,,,,,,,,,No,No,No,No,No,No,No,No,Yes,Yes,No,No,,,,No,0
55-71-75-90,1,Mango,0,Yes,,,,,,,,,,,,,No,No,No,No,No,No,No,Yes,Yes,No,No,No,,,,No,0
55-71-75-90,1,Orange,0,Yes,,,,,,,,,,,,,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,,,,No,0
55-76-11-85,1,Cashew nut,2,Yes,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,1
55-82-29-28,1,Pigeon pea,0,Yes,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,0
56-02-55-62,1,Cashew nut,11,Yes,,,,,,,,,,,,,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,,,,No,1
56-02-81-71,1,Pigeon pea,0,Yes,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,Yes,,,,No,1
56-13-37-19,1,Banana,2,Yes,,,,,,,,,,,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,60
56-23-25-56,1,Sugar cane,0,Yes,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,4
56-23-25-56,1,Banana,0,Yes,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,1
56-23-25-56,3,Pigeon pea,0,No,No,No,No,No,No,No,No,No,No,No,Yes,No,,,,,,,,,,,,,,,,,0
56-32-19-17,1,Pigeon pea,1,Yes,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,1
56-32-19-17,2,Pigeon pea,0,Yes,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,0
56-32-19-17,3,Pigeon pea,0,Yes,,,,,,,,,,,,,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,0
56-32-80-56,1,Coffee,0,Yes,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,Yes,No,,,,No,0
56-32-80-56,1,Banana,0,Yes,,,,,,,,,,,,,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,,,,No,0
56-32-80-56,1,Avocado,0,No,No,No,No,No,No,No,No,No,Yes,No,No,No,,,,,,,,,,,,,,,,,
56-32-80-56,1,Mango,0,Yes,,,,,,,,,,,,,No,No,Yes,Yes,No,No,No,No,No,No,No,No,,,,No,1
56-44-90-53,1,Pigeon pea,0,Yes,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,Yes,No,,,,No,0
56-46-15-73,1,Mango,36,No,No,No,No,No,No,No,No,No,Yes,No,No,No,,,,,,,,,,,,,,,,,
56-56-57-06,1,Pigeon pea,0,Yes,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,Yes,No,,,,No,0
56-68-43-56,1,Sugar cane,23131,Yes,,,,,,,,,,,,,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,603612
56-70-16-44,1,Banana,0,Yes,,,,,,,,,,,,,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,0
56-78-02-69,2,Banana,0,No,No,No,No,No,No,No,No,No,Yes,No,No,No,,,,,,,,,,,,,,,,,
56-82-94-95,1,Pigeon pea,1,Yes,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,0
57-08-20-30,1,Banana,0,Yes,,,,,,,,,,,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,,No,1
57-09-90-77,1,Coffee,149,Yes,,,,,,,,,,,,,Yes,No,No,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,124
57-10-17-85,1,Pigeon pea,1,Yes,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,Yes,No,,,,No,0
57-11-01-76,4,Pigeon pea,1,Yes,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,Yes,No,,,,No,0
57-19-51-53,1,Coffee,375,Yes,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,4
57-34-81-78,2,Banana,0,Yes,,,,,,,,,,,,,Yes,No,No,No,Yes,No,No,No,Yes,No,No,No,,,,No,1
57-47-91-98,1,Pigeon pea,0,Yes,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,Yes,No,,,,No,0
57-54-37-30,1,Coffee,144,Yes,,,,,,,,,,,,,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,22
57-78-70-06,1,Pigeon pea,0,Yes,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,Yes,,,,No,1
57-82-23-82,1,Banana,0,Yes,,,,,,,,,,,,,Yes,No,No,Yes,No,No,Yes,No,Yes,No,No,Yes,,,,Yes,1
58-08-30-32,2,Banana,0,Yes,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,0
58-08-30-32,2,Mango,0,No,No,No,No,No,No,No,No,No,Yes,No,No,No,,,,,,,,,,,,,,,,,
58-08-30-32,2,Orange,0,No,No,No,No,No,No,No,No,No,Yes,No,No,No,,,,,,,,,,,,,,,,,
58-13-51-24,5,Banana,0,Yes,,,,,,,,,,,,,Yes,No,No,No,Yes,No,No,No,Yes,No,No,No,,,,No,0
58-16-69-29,1,Cashew nut,5,Yes,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,Yes,Yes,,,,No,0
58-16-69-29,2,Pigeon pea,0,Yes,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,Yes,No,,,,No,0
58-21-02-89,1,Coffee,202,Yes,,,,,,,,,,,,,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,32
58-32-46-14,1,Pigeon pea,0,Yes,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,Yes,,,,No,0
58-35-65-43,1,Banana,0,Yes,,,,,,,,,,,,,No,No,No,Yes,No,No,No,No,No,No,No,No,,,,No,0
58-41-63-80,1,Banana,0,Yes,,,,,,,,,,,,,Yes,No,Yes,No,Yes,No,Yes,No,Yes,No,Yes,No,,,,Yes,3
58-45-88-17,1,Mango,0,No,No,No,No,No,No,No,No,No,Yes,No,No,No,,,,,,,,,,,,,,,,,
58-56-42-38,2,Pigeon pea,1,Yes,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,Yes,,,,No,0
58-76-04-92,1,Coffee,100,Yes,,,,,,,,,,,,,Yes,No,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,114
58-77-25-98,1,Banana,1,Yes,,,,,,,,,,,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,,No,2
58-83-66-79,2,Pigeon pea,0,Yes,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,Yes,,,,No,0
58-85-49-51,1,Pigeon pea,1,Yes,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,1
59-06-12-80,2,Pigeon pea,0,Yes,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,Yes,,,,No,0
59-20-30-25,1,Pigeon pea,1,Yes,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,Yes,,,,No,1
59-29-19-45,1,Orange,4,Yes,,,,,,,,,,,,,Yes,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,6
59-29-19-45,2,Orange,2,Yes,,,,,,,,,,,,,Yes,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,4
59-29-19-45,3,Orange,2,Yes,,,,,,,,,,,,,Yes,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,3
59-29-19-45,4,Orange,3,Yes,,,,,,,,,,,,,Yes,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,5
59-33-81-53,1,Pigeon pea,0,No,No,No,No,No,No,No,No,No,No,Yes,No,No,,,,,,,,,,,,,,,,,0
59-33-81-53,2,Pigeon pea,2,Yes,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,Yes,,,,No,0
59-34-15-92,1,Pigeon pea,0,Yes,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,0
59-41-12-88,1,Pigeon pea,1,Yes,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,0
59-42-59-85,1,Pigeon pea,6,Yes,,,,,,,,,,,,,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,4
59-42-59-85,1,Cashew nut,17,Yes,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,2
59-49-83-02,1,Banana,0,Yes,,,,,,,,,,,,,Yes,No,Yes,No,Yes,No,Yes,No,Yes,No,Yes,No,,,,Yes,1
59-49-83-02,3,Banana,0,Yes,,,,,,,,,,,,,Yes,No,Yes,No,Yes,No,Yes,No,Yes,No,Yes,No,,,,Yes,1
59-63-37-62,1,Pigeon pea,1,Yes,,,,,,,,,,,,,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,,,,No,0
59-76-82-10,1,Banana,0,Yes,,,,,,,,,,,,,No,No,No,No,Yes,No,No,No,No,No,No,No,,,,No,0
59-79-55-80,1,Banana,0,Yes,,,,,,,,,,,,,Yes,No,Yes,No,No,No,Yes,No,No,Yes,No,No,No,Yes,No,No,0
59-79-55-80,1,Mango,0,Yes,,,,,,,,,,,,,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,0
59-81-44-01,1,Pigeon pea,1,Yes,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,1
59-82-09-52,1,Banana,0,No,No,No,No,No,No,No,No,No,Yes,No,No,No,,,,,,,,,,,,,,,,,
59-93-29-45,1,Banana,0,Yes,,,,,,,,,,,,,Yes,No,No,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,No,No,No,Yes,1
59-94-85-14,1,Banana,0,Yes,,,,,,,,,,,,,No,Yes,Yes,No,No,No,No,No,No,No,No,No,,,,No,1
59-94-90-86,1,Pigeon pea,1,Yes,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,Yes,,,,No,1
59-96-43-44,1,Coffee,76,No,No,No,No,No,No,No,No,No,No,No,Yes,No,,,,,,,,,,,,,,,,,0
59-99-69-38,1,Banana,2,Yes,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,3
59-99-69-38,1,Mango,1,Yes,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,Yes,No,3
60-01-69-06,2,Cashew nut,4,No,No,No,No,No,No,No,No,No,Yes,No,No,No,,,,,,,,,,,,,,,,,
60-08-59-41,1,Sugar cane,611,Yes,,,,,,,,,,,,,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,14758
60-17-97-81,1,Banana,1,Yes,,,,,,,,,,,,,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,Yes,No,No,No,No,2
60-17-97-81,1,Mango,0,Yes,,,,,,,,,,,,,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,1
60-17-97-81,1,Orange,0,Yes,,,,,,,,,,,,,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,1
60-23-96-11,1,Cashew nut,3,No,No,No,No,No,No,No,No,No,Yes,No,No,No,,,,,,,,,,,,,,,,,
60-24-10-56,1,Pigeon pea,1,Yes,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,Yes,No,No,,,,No,0
60-48-66-08,1,Avocado,81,Yes,,,,,,,,,,,,,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,70
60-53-37-90,1,Banana,0,Yes,,,,,,,,,,,,,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,No,No,Yes,,,,Yes,1
60-55-10-15,1,Banana,0,Yes,,,,,,,,,,,,,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,,,,No,1
60-57-62-76,1,Coffee,40,Yes,,,,,,,,,,,,,Yes,Yes,Yes,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,38
60-76-72-64,1,Banana,1,Yes,,,,,,,,,,,,,Yes,No,Yes,No,Yes,No,Yes,No,Yes,No,Yes,No,,,,No,5
60-77-68-23,1,Pigeon pea,0,Yes,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,Yes,,,,No,0
60-81-21-20,1,Orange,1,Yes,,,,,,,,,,,,,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,2
60-95-14-53,1,Cashew nut,2,Yes,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,0
60-95-14-53,2,Cashew nut,5,Yes,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,1
60-95-14-53,3,Cashew nut,2,Yes,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,0
60-95-14-53,4,Cashew nut,2,Yes,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,0
60-99-47-35,1,Sugar cane,2,Yes,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,60
60-99-47-35,1,Banana,22,Yes,,,,,,,,,,,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,60
60-99-47-35,1,Avocado,1,No,No,No,No,No,No,No,No,No,Yes,No,No,No,,,,,,,,,,,,,,,,,
60-99-47-35,1,Mango,3,Yes,,,,,,,,,,,,,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,14
60-99-47-35,1,Orange,1,No,No,No,No,No,No,No,No,No,Yes,No,No,No,,,,,,,,,,,,,,,,,
61-00-08-52,1,Banana,0,No,No,No,No,No,No,No,No,No,Yes,No,No,No,,,,,,,,,,,,,,,,,
61-36-07-03,1,Pigeon pea,0,Yes,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,Yes,,,,No,0
61-38-88-11,1,Pigeon pea,0,Yes,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,Yes,No,,,,No,0
61-59-60-13,1,Pigeon pea,4,Yes,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,Yes,No,,,,No,0
61-59-60-13,1,Cashew nut,4,Yes,,,,,,,,,,,,,Yes,Yes,No,No,No,No,No,No,No,No,No,No,,,,No,1
61-77-78-22,1,Cashew nut,1,Yes,,,,,,,,,,,,,Yes,Yes,No,No,No,No,No,No,No,No,No,No,,,,No,0
62-23-23-94,1,Pigeon pea,0,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,,,,,,,,,,,,,,,,,0
62-25-18-49,1,Coffee,890,Yes,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,45
62-30-39-42,1,Cashew nut,32,Yes,,,,,,,,,,,,,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,3
62-36-83-16,1,Banana,0,Yes,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,0
62-38-57-42,1,Banana,0,Yes,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,Yes,No,,,,Yes,0
62-48-77-90,1,Pigeon pea,0,No,No,Yes,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,,,,0
62-51-96-52,4,Cashew nut,8,No,No,No,No,No,No,No,No,No,Yes,No,No,No,,,,,,,,,,,,,,,,,
62-56-14-51,1,Banana,0,Yes,,,,,,,,,,,,,Yes,No,Yes,No,No,Yes,No,No,No,Yes,No,Yes,No,No,No,No,0
62-56-14-51,1,Mango,0,Yes,,,,,,,,,,,,,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,0
62-60-04-18,1,Pigeon pea,0,Yes,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,0
62-62-33-75,1,Banana,0,Yes,,,,,,,,,,,,,Yes,No,Yes,No,Yes,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,1
62-65-82-99,1,Pigeon pea,0,Yes,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,0
62-67-13-41,1,Cashew nut,1369,Yes,,,,,,,,,,,,,Yes,Yes,No,No,No,No,No,No,No,Yes,Yes,Yes,,,,No,12
62-67-13-41,1,Mango,47,Yes,,,,,,,,,,,,,No,Yes,Yes,No,No,No,No,No,No,No,No,No,,,,No,1
62-73-00-78,3,Cashew nut,2,Yes,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,0
62-83-57-84,1,Pigeon pea,10,Yes,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,17
62-89-26-22,1,Banana,2,No,No,No,No,No,No,No,No,No,Yes,No,No,No,,,,,,,,,,,,,,,,,
62-92-86-82,1,Pigeon pea,0,Yes,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,,,,Yes,0
62-95-40-93,1,Mango,162,Yes,,,,,,,,,,,,,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,2
63-03-15-09,1,Pigeon pea,0,Yes,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,0
63-03-15-09,2,Pigeon pea,0,No,No,Yes,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,,,,0
63-03-18-88,1,Cashew nut,8,Yes,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,0
63-03-18-88,2,Pigeon pea,1,Yes,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,0
63-08-45-62,1,Coffee,1158,Yes,,,,,,,,,,,,,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,59
63-08-83-36,1,Coffee,200,Yes,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,76
63-31-06-79,1,Banana,1,Yes,,,,,,,,,,,,,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,,,,Yes,3
63-31-06-79,1,Orange,0,Yes,,,,,,,,,,,,,No,No,No,No,Yes,No,No,No,No,No,No,No,,,,No,1
63-47-99-25,1,Cashew nut,40,Yes,,,,,,,,,,,,,Yes,Yes,Yes,No,No,No,No,No,No,No,Yes,Yes,,,,No,1
63-54-41-07,1,Pigeon pea,0,No,No,No,No,No,No,No,No,No,No,Yes,No,No,,,,,,,,,,,,,,,,,0
63-79-99-33,1,Pigeon pea,4,Yes,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,Yes,No,,,,No,1
63-79-99-33,3,Cashew nut,8,No,No,No,No,No,No,No,No,No,Yes,No,No,No,,,,,,,,,,,,,,,,,
63-82-68-84,1,Pigeon pea,0,Yes,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,Yes,,,,No,1
63-84-95-45,1,Banana,0,Yes,,,,,,,,,,,,,No,Yes,No,Yes,No,Yes,No,No,No,No,No,No,,,,No,0
63-91-55-32,1,Banana,1,Yes,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,1
64-05-95-97,1,Pigeon pea,1,Yes,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,Yes,No,,,,No,1
64-07-58-44,1,Pigeon pea,0,Yes,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,0
64-14-75-64,1,Cashew nut,40,No,No,No,No,No,Yes,No,No,No,No,No,No,No,,,,,,,,,,,,,,,,,0
64-19-14-97,1,Cashew nut,2,Yes,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,0
64-19-16-91,1,Coffee,263,Yes,,,,,,,,,,,,,No,No,No,No,No,No,No,No,Yes,Yes,No,No,,,,No,61
64-25-93-22,1,Pigeon pea,0,Yes,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,0
64-41-16-55,3,Banana,0,Yes,,,,,,,,,,,,,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,0
64-59-63-59,1,Cashew nut,1,Yes,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,0
64-59-63-59,2,Pigeon pea,0,Yes,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,0
64-59-63-59,4,Cashew nut,1,Yes,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,0
64-65-92-84,1,Pigeon pea,0,Yes,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,0
64-67-01-58,2,Banana,0,Yes,,,,,,,,,,,,,No,No,Yes,No,Yes,No,Yes,No,No,No,Yes,No,,,,Yes,0
64-69-53-70,1,Banana,0,Yes,,,,,,,,,,,,,No,No,No,Yes,No,Yes,Yes,No,Yes,No,Yes,No,,,,No,1
64-77-48-00,1,Banana,0,Yes,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,,,,Yes,0
64-77-48-00,1,Avocado,0,No,No,No,No,No,No,No,No,No,Yes,No,No,No,,,,,,,,,,,,,,,,,
64-78-09-57,1,Cashew nut,61,Yes,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,1
64-80-82-15,1,Cashew nut,2,Yes,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,0
64-92-37-51,1,Pigeon pea,0,Yes,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,Yes,,,,No,0
64-92-77-70,1,Coffee,94,Yes,,,,,,,,,,,,,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,17
64-94-00-45,1,Banana,0,Yes,,,,,,,,,,,,,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,0
64-94-00-45,1,Mango,0,Yes,,,,,,,,,,,,,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,0
64-94-00-45,1,Orange,0,Yes,,,,,,,,,,,,,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,0
64-98-17-76,1,Pigeon pea,0,Yes,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,Yes,,,,No,0
65-03-16-04,1,Mango,0,No,No,No,No,No,No,No,No,No,Yes,No,No,No,,,,,,,,,,,,,,,,,
65-03-16-04,2,Banana,0,Yes,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,Yes,Yes,,,,No,0
65-09-48-77,1,Orange,2,No,No,No,No,No,No,No,No,No,Yes,No,No,No,,,,,,,,,,,,,,,,,
65-12-34-51,1,Pigeon pea,0,Yes,,,,,,,,,,,,,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,0
65-12-34-51,2,Pigeon pea,0,Yes,,,,,,,,,,,,,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,0
65-14-70-38,2,Banana,1,Yes,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,,,,Yes,1
65-21-32-67,1,Banana,0,Yes,,,,,,,,,,,,,No,No,Yes,No,No,Yes,No,No,Yes,No,No,No,,,,No,1
65-22-76-98,1,Pigeon pea,0,Yes,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,Yes,No,No,,,,No,0
65-28-29-45,1,Pigeon pea,0,Yes,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,0
65-38-21-88,1,Banana,0,Yes,,,,,,,,,,,,,No,Yes,No,No,No,Yes,No,No,No,Yes,No,No,,,,No,0
65-38-21-88,2,Banana,0,Yes,,,,,,,,,,,,,No,Yes,No,No,No,Yes,No,No,No,Yes,No,No,,,,No,0
65-38-21-88,2,Avocado,0,Yes,,,,,,,,,,,,,No,No,No,No,No,Yes,Yes,No,No,No,No,Yes,,,,No,0
65-38-41-97,1,Coffee,304,Yes,,,,,,,,,,,,,Yes,No,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,163
65-42-82-56,1,Coffee,647,Yes,,,,,,,,,,,,,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,28
65-49-46-29,1,Cashew nut,3,Yes,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,0
65-52-12-68,1,Pigeon pea,0,Yes,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,0
65-56-21-09,1,Avocado,0,No,No,No,No,No,No,No,No,No,Yes,No,No,No,,,,,,,,,,,,,,,,,
65-56-21-09,1,Orange,0,No,No,No,No,No,No,No,No,No,Yes,No,No,No,,,,,,,,,,,,,,,,,
65-63-01-55,1,Pigeon pea,0,Yes,,,,,,,,,,,,,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,0
65-93-85-04,5,Banana,0,Yes,,,,,,,,,,,,,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,,,,Yes,1
65-93-99-27,1,Pigeon pea,0,Yes,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,0
